stage,frame,token,input_cycle,output_cycle,elapsed_cycles
block_input_queue,18,7,289707,290693,986
block_input_queue,18,8,290694,291680,986
block_input_queue,18,9,291681,292667,986
block_input_queue,18,10,292668,293654,986
block_input_queue,18,11,293655,294641,986
block_input_queue,18,12,294642,295628,986
block_input_queue,18,13,295629,296615,986
block_input_queue,18,14,296616,297602,986
block_input_queue,18,15,297603,298589,986
block_input_queue,19,0,298590,299576,986
block_input_queue,19,1,299577,300563,986
block_input_queue,19,2,300564,301550,986
block_input_queue,19,3,301551,302537,986
block_input_queue,19,4,302538,303524,986
block_input_queue,19,5,303525,304511,986
block_input_queue,19,6,304512,305498,986
block_input_queue,19,7,305499,306485,986
block_input_queue,19,8,306486,307472,986
block_input_queue,19,9,307473,308459,986
block_input_queue,19,10,308460,309446,986
block_input_queue,19,11,309447,310433,986
block_input_queue,19,12,310434,311420,986
block_input_queue,19,13,311421,312407,986
block_input_queue,19,14,312408,313394,986
block_input_queue,19,15,313395,314381,986
block_input_queue,20,0,314382,315368,986
block_input_queue,20,1,315369,316355,986
block_input_queue,20,2,316356,317342,986
block_input_queue,20,3,317343,318329,986
block_input_queue,20,4,318330,319316,986
block_input_queue,20,5,319317,320303,986
block_input_queue,20,6,320304,321290,986
block_input_queue,20,7,321291,322277,986
block_input_queue,20,8,322278,323264,986
block_input_queue,20,9,323265,324251,986
block_input_queue,20,10,324252,325238,986
block_input_queue,20,11,325239,326225,986
block_input_queue,20,12,326226,327212,986
block_input_queue,20,13,327213,328199,986
block_input_queue,20,14,328200,329186,986
block_input_queue,20,15,329187,330173,986
block_input_queue,21,0,330174,331160,986
block_input_queue,21,1,331161,332147,986
block_input_queue,21,2,332148,333134,986
block_input_queue,21,3,333135,334121,986
block_input_queue,21,4,334122,335108,986
block_input_queue,21,5,335109,336095,986
block_input_queue,21,6,336096,337082,986
block_input_queue,21,7,337083,338069,986
block_input_queue,21,8,338070,339056,986
block_input_queue,21,9,339057,340043,986
block_input_queue,21,10,340044,341030,986
block_input_queue,21,11,341031,342017,986
block_input_queue,21,12,342018,343004,986
block_input_queue,21,13,343005,343991,986
block_input_queue,21,14,343992,344978,986
block_input_queue,21,15,344979,345965,986
block_input_queue,22,0,345966,346952,986
block_input_queue,22,1,346953,347939,986
block_input_queue,22,2,347940,348926,986
block_input_queue,22,3,348927,349913,986
block_input_queue,22,4,349914,350900,986
block_input_queue,22,5,350901,351887,986
block_input_queue,22,6,351888,352874,986
block_input_queue,22,7,352875,353861,986
block_input_queue,22,8,353862,354848,986
block_input_queue,22,9,354849,355835,986
block_input_queue,22,10,355836,356822,986
block_input_queue,22,11,356823,357809,986
block_input_queue,22,12,357810,358796,986
block_input_queue,22,13,358797,359783,986
block_input_queue,22,14,359784,360770,986
block_input_queue,22,15,360771,361757,986
block_input_queue,23,0,361758,362744,986
block_input_queue,23,1,362745,363731,986
block_input_queue,23,2,363732,364718,986
block_input_queue,23,3,364719,365705,986
block_input_queue,23,4,365706,366692,986
block_input_queue,23,5,366693,367679,986
block_input_queue,23,6,367680,368666,986
block_input_queue,23,7,368667,369653,986
block_input_queue,23,8,369654,370640,986
block_input_queue,23,9,370641,371627,986
block_input_queue,23,10,371628,372614,986
block_input_queue,23,11,372615,373601,986
block_input_queue,23,12,373602,374588,986
block_input_queue,23,13,374589,375575,986
block_input_queue,23,14,375576,376562,986
block_input_queue,23,15,376563,377549,986
block_input_queue,24,0,377550,378536,986
block_input_queue,24,1,378537,379523,986
block_input_queue,24,2,379524,380510,986
block_input_queue,24,3,380511,381497,986
block_input_queue,24,4,381498,382484,986
block_input_queue,24,5,382485,383471,986
block_input_queue,24,6,383472,384458,986
block_input_queue,24,7,384459,385445,986
block_input_queue,24,8,385446,386432,986
block_input_queue,24,9,386433,387419,986
block_input_queue,24,10,387420,388406,986
block_input_queue,24,11,388407,389393,986
block_input_queue,24,12,389394,390380,986
block_input_queue,24,13,390381,391367,986
block_input_queue,24,14,391368,392354,986
block_input_queue,24,15,392355,393341,986
block_input_queue,25,0,393342,394328,986
block_input_queue,25,1,394329,395315,986
block_input_queue,25,2,395316,396302,986
block_input_queue,25,3,396303,397289,986
block_input_queue,25,4,397290,398276,986
block_input_queue,25,5,398277,399263,986
block_input_queue,25,6,399264,400250,986
block_input_queue,25,7,400251,401237,986
block_input_queue,25,8,401238,402224,986
block_input_queue,25,9,402225,403211,986
block_input_queue,25,10,403212,404198,986
block_input_queue,25,11,404199,405185,986
block_input_queue,25,12,405186,406172,986
block_input_queue,25,13,406173,407159,986
block_input_queue,25,14,407160,408146,986
block_input_queue,25,15,408147,409133,986
block_input_queue,26,0,409134,410120,986
block_input_queue,26,1,410121,411107,986
block_input_queue,26,2,411108,412094,986
block_input_queue,26,3,412095,413081,986
block_input_queue,26,4,413082,414068,986
block_input_queue,26,5,414069,415055,986
block_input_queue,26,6,415056,416042,986
block_input_queue,26,7,416043,417029,986
block_input_queue,26,8,417030,418016,986
block_input_queue,26,9,418017,419003,986
block_input_queue,26,10,419004,419990,986
block_input_queue,26,11,419991,420977,986
block_input_queue,26,12,420978,421964,986
block_input_queue,26,13,421965,422951,986
block_input_queue,26,14,422952,423938,986
block_input_queue,26,15,423939,424925,986
block_input_queue,27,0,424926,425912,986
block_input_queue,27,1,425913,426899,986
block_input_queue,27,2,426900,427886,986
block_input_queue,27,3,427887,428873,986
block_input_queue,27,4,428874,429860,986
block_input_queue,27,5,429861,430847,986
block_input_queue,27,6,430848,431834,986
block_input_queue,27,7,431835,432821,986
block_input_queue,27,8,432822,433808,986
block_input_queue,27,9,433809,434795,986
block_input_queue,27,10,434796,435782,986
block_input_queue,27,11,435783,436769,986
block_input_queue,27,12,436770,437756,986
block_input_queue,27,13,437757,438743,986
block_input_queue,27,14,438744,439730,986
