stage,frame,token,input_cycle,output_cycle,elapsed_cycles
patch_queue,36,6,570018,571004,986
embedding,36,6,571004,572976,1972
block0,36,6,572976,577911,4935
block1,36,6,577911,580787,2876
patch_queue,36,7,571005,571991,986
embedding,36,7,571991,573963,1972
block0,36,7,573963,578898,4935
block1,36,7,578898,581774,2876
patch_queue,36,8,571992,572978,986
embedding,36,8,572978,574950,1972
block0,36,8,574950,579885,4935
block1,36,8,579885,582761,2876
patch_queue,36,9,572979,573965,986
embedding,36,9,573965,575937,1972
block0,36,9,575937,580872,4935
block1,36,9,580872,583748,2876
patch_queue,36,10,573966,574952,986
embedding,36,10,574952,576924,1972
block0,36,10,576924,581859,4935
block1,36,10,581859,584735,2876
patch_queue,36,11,574953,575939,986
embedding,36,11,575939,577911,1972
block0,36,11,577911,582846,4935
block1,36,11,582846,585722,2876
patch_queue,36,12,575940,576926,986
embedding,36,12,576926,578898,1972
block0,36,12,578898,583833,4935
block1,36,12,583833,586709,2876
patch_queue,36,13,576927,577913,986
embedding,36,13,577913,579885,1972
block0,36,13,579885,584820,4935
block1,36,13,584820,587696,2876
patch_queue,36,14,577914,578900,986
embedding,36,14,578900,580872,1972
block0,36,14,580872,585807,4935
block1,36,14,585807,588683,2876
patch_queue,36,15,578901,579887,986
embedding,36,15,579887,581859,1972
block0,36,15,581859,586794,4935
block1,36,15,586794,589670,2876
head_hidden_first_token,36,0,574865,592963,18098
head_hidden_last_token,36,15,589670,592963,3293
head_output,36,0,592963,593705,742
serializer,36,0,593705,593763,58
patch_queue,37,0,579888,580874,986
embedding,37,0,580874,582846,1972
block0,37,0,582846,587781,4935
block1,37,0,587781,590657,2876
patch_queue,37,1,580875,581861,986
embedding,37,1,581861,583833,1972
block0,37,1,583833,588768,4935
block1,37,1,588768,591644,2876
patch_queue,37,2,581862,582848,986
embedding,37,2,582848,584820,1972
block0,37,2,584820,589755,4935
block1,37,2,589755,592631,2876
patch_queue,37,3,582849,583835,986
embedding,37,3,583835,585807,1972
block0,37,3,585807,590742,4935
block1,37,3,590742,593618,2876
patch_queue,37,4,583836,584822,986
embedding,37,4,584822,586794,1972
block0,37,4,586794,591729,4935
block1,37,4,591729,594605,2876
patch_queue,37,5,584823,585809,986
embedding,37,5,585809,587781,1972
block0,37,5,587781,592716,4935
block1,37,5,592716,595592,2876
patch_queue,37,6,585810,586796,986
embedding,37,6,586796,588768,1972
block0,37,6,588768,593703,4935
block1,37,6,593703,596579,2876
patch_queue,37,7,586797,587783,986
embedding,37,7,587783,589755,1972
block0,37,7,589755,594690,4935
block1,37,7,594690,597566,2876
patch_queue,37,8,587784,588770,986
embedding,37,8,588770,590742,1972
block0,37,8,590742,595677,4935
block1,37,8,595677,598553,2876
patch_queue,37,9,588771,589757,986
embedding,37,9,589757,591729,1972
block0,37,9,591729,596664,4935
block1,37,9,596664,599540,2876
patch_queue,37,10,589758,590744,986
embedding,37,10,590744,592716,1972
block0,37,10,592716,597651,4935
block1,37,10,597651,600527,2876
patch_queue,37,11,590745,591731,986
embedding,37,11,591731,593703,1972
block0,37,11,593703,598638,4935
block1,37,11,598638,601514,2876
patch_queue,37,12,591732,592718,986
embedding,37,12,592718,594690,1972
block0,37,12,594690,599625,4935
block1,37,12,599625,602501,2876
patch_queue,37,13,592719,593705,986
embedding,37,13,593705,595677,1972
block0,37,13,595677,600612,4935
block1,37,13,600612,603488,2876
patch_queue,37,14,593706,594692,986
embedding,37,14,594692,596664,1972
block0,37,14,596664,601599,4935
block1,37,14,601599,604475,2876
patch_queue,37,15,594693,595679,986
embedding,37,15,595679,597651,1972
block0,37,15,597651,602586,4935
block1,37,15,602586,605462,2876
head_hidden_first_token,37,0,590657,608755,18098
head_hidden_last_token,37,15,605462,608755,3293
head_output,37,0,608755,609497,742
serializer,37,0,609497,609555,58
patch_queue,38,0,595680,596666,986
embedding,38,0,596666,598638,1972
block0,38,0,598638,603573,4935
block1,38,0,603573,606449,2876
patch_queue,38,1,596667,597653,986
embedding,38,1,597653,599625,1972
block0,38,1,599625,604560,4935
block1,38,1,604560,607436,2876
patch_queue,38,2,597654,598640,986
embedding,38,2,598640,600612,1972
block0,38,2,600612,605547,4935
block1,38,2,605547,608423,2876
patch_queue,38,3,598641,599627,986
embedding,38,3,599627,601599,1972
block0,38,3,601599,606534,4935
block1,38,3,606534,609410,2876
patch_queue,38,4,599628,600614,986
embedding,38,4,600614,602586,1972
block0,38,4,602586,607521,4935
block1,38,4,607521,610397,2876
patch_queue,38,5,600615,601601,986
embedding,38,5,601601,603573,1972
block0,38,5,603573,608508,4935
block1,38,5,608508,611384,2876
patch_queue,38,6,601602,602588,986
embedding,38,6,602588,604560,1972
block0,38,6,604560,609495,4935
block1,38,6,609495,612371,2876
patch_queue,38,7,602589,603575,986
embedding,38,7,603575,605547,1972
block0,38,7,605547,610482,4935
block1,38,7,610482,613358,2876
patch_queue,38,8,603576,604562,986
embedding,38,8,604562,606534,1972
block0,38,8,606534,611469,4935
block1,38,8,611469,614345,2876
patch_queue,38,9,604563,605549,986
embedding,38,9,605549,607521,1972
block0,38,9,607521,612456,4935
block1,38,9,612456,615332,2876
patch_queue,38,10,605550,606536,986
embedding,38,10,606536,608508,1972
block0,38,10,608508,613443,4935
block1,38,10,613443,616319,2876
patch_queue,38,11,606537,607523,986
embedding,38,11,607523,609495,1972
block0,38,11,609495,614430,4935
block1,38,11,614430,617306,2876
patch_queue,38,12,607524,608510,986
embedding,38,12,608510,610482,1972
block0,38,12,610482,615417,4935
block1,38,12,615417,618293,2876
patch_queue,38,13,608511,609497,986
embedding,38,13,609497,611469,1972
block0,38,13,611469,616404,4935
block1,38,13,616404,619280,2876
patch_queue,38,14,609498,610484,986
embedding,38,14,610484,612456,1972
block0,38,14,612456,617391,4935
block1,38,14,617391,620267,2876
patch_queue,38,15,610485,611471,986
embedding,38,15,611471,613443,1972
block0,38,15,613443,618378,4935
block1,38,15,618378,621254,2876
head_hidden_first_token,38,0,606449,624547,18098
head_hidden_last_token,38,15,621254,624547,3293
head_output,38,0,624547,625289,742
serializer,38,0,625289,625347,58
patch_queue,39,0,611472,612458,986
embedding,39,0,612458,614430,1972
block0,39,0,614430,619365,4935
block1,39,0,619365,622241,2876
patch_queue,39,1,612459,613445,986
embedding,39,1,613445,615417,1972
block0,39,1,615417,620352,4935
block1,39,1,620352,623228,2876
patch_queue,39,2,613446,614432,986
embedding,39,2,614432,616404,1972
block0,39,2,616404,621339,4935
block1,39,2,621339,624215,2876
patch_queue,39,3,614433,615419,986
embedding,39,3,615419,617391,1972
block0,39,3,617391,622326,4935
block1,39,3,622326,625202,2876
patch_queue,39,4,615420,616406,986
embedding,39,4,616406,618378,1972
block0,39,4,618378,623313,4935
block1,39,4,623313,626189,2876
patch_queue,39,5,616407,617393,986
embedding,39,5,617393,619365,1972
block0,39,5,619365,624300,4935
block1,39,5,624300,627176,2876
patch_queue,39,6,617394,618380,986
embedding,39,6,618380,620352,1972
block0,39,6,620352,625287,4935
block1,39,6,625287,628163,2876
patch_queue,39,7,618381,619367,986
embedding,39,7,619367,621339,1972
block0,39,7,621339,626274,4935
block1,39,7,626274,629150,2876
patch_queue,39,8,619368,620354,986
embedding,39,8,620354,622326,1972
block0,39,8,622326,627261,4935
block1,39,8,627261,630137,2876
patch_queue,39,9,620355,621341,986
embedding,39,9,621341,623313,1972
block0,39,9,623313,628248,4935
block1,39,9,628248,631124,2876
patch_queue,39,10,621342,622328,986
embedding,39,10,622328,624300,1972
block0,39,10,624300,629235,4935
block1,39,10,629235,632111,2876
patch_queue,39,11,622329,623315,986
embedding,39,11,623315,625287,1972
block0,39,11,625287,630222,4935
block1,39,11,630222,633098,2876
patch_queue,39,12,623316,624302,986
embedding,39,12,624302,626274,1972
block0,39,12,626274,631209,4935
block1,39,12,631209,634085,2876
patch_queue,39,13,624303,625289,986
embedding,39,13,625289,627261,1972
block0,39,13,627261,632196,4935
block1,39,13,632196,635072,2876
patch_queue,39,14,625290,626276,986
embedding,39,14,626276,628248,1972
block0,39,14,628248,633183,4935
block1,39,14,633183,636059,2876
patch_queue,39,15,626277,627263,986
embedding,39,15,627263,629235,1972
block0,39,15,629235,634170,4935
block1,39,15,634170,637046,2876
head_hidden_first_token,39,0,622241,640339,18098
head_hidden_last_token,39,15,637046,640339,3293
head_output,39,0,640339,641081,742
serializer,39,0,641081,641139,58
patch_queue,40,0,627264,628250,986
embedding,40,0,628250,630222,1972
block0,40,0,630222,635157,4935
block1,40,0,635157,638033,2876
patch_queue,40,1,628251,629237,986
embedding,40,1,629237,631209,1972
block0,40,1,631209,636144,4935
block1,40,1,636144,639020,2876
patch_queue,40,2,629238,630224,986
embedding,40,2,630224,632196,1972
block0,40,2,632196,637131,4935
block1,40,2,637131,640007,2876
patch_queue,40,3,630225,631211,986
embedding,40,3,631211,633183,1972
block0,40,3,633183,638118,4935
block1,40,3,638118,640994,2876
patch_queue,40,4,631212,632198,986
embedding,40,4,632198,634170,1972
block0,40,4,634170,639105,4935
block1,40,4,639105,641981,2876
patch_queue,40,5,632199,633185,986
embedding,40,5,633185,635157,1972
block0,40,5,635157,640092,4935
block1,40,5,640092,642968,2876
patch_queue,40,6,633186,634172,986
embedding,40,6,634172,636144,1972
block0,40,6,636144,641079,4935
block1,40,6,641079,643955,2876
patch_queue,40,7,634173,635159,986
embedding,40,7,635159,637131,1972
block0,40,7,637131,642066,4935
block1,40,7,642066,644942,2876
patch_queue,40,8,635160,636146,986
embedding,40,8,636146,638118,1972
block0,40,8,638118,643053,4935
block1,40,8,643053,645929,2876
patch_queue,40,9,636147,637133,986
embedding,40,9,637133,639105,1972
block0,40,9,639105,644040,4935
block1,40,9,644040,646916,2876
patch_queue,40,10,637134,638120,986
embedding,40,10,638120,640092,1972
block0,40,10,640092,645027,4935
block1,40,10,645027,647903,2876
patch_queue,40,11,638121,639107,986
embedding,40,11,639107,641079,1972
block0,40,11,641079,646014,4935
block1,40,11,646014,648890,2876
patch_queue,40,12,639108,640094,986
embedding,40,12,640094,642066,1972
block0,40,12,642066,647001,4935
block1,40,12,647001,649877,2876
patch_queue,40,13,640095,641081,986
embedding,40,13,641081,643053,1972
block0,40,13,643053,647988,4935
block1,40,13,647988,650864,2876
patch_queue,40,14,641082,642068,986
embedding,40,14,642068,644040,1972
block0,40,14,644040,648975,4935
block1,40,14,648975,651851,2876
patch_queue,40,15,642069,643055,986
embedding,40,15,643055,645027,1972
block0,40,15,645027,649962,4935
block1,40,15,649962,652838,2876
head_hidden_first_token,40,0,638033,656131,18098
head_hidden_last_token,40,15,652838,656131,3293
head_output,40,0,656131,656873,742
serializer,40,0,656873,656931,58
patch_queue,41,0,643056,644042,986
embedding,41,0,644042,646014,1972
block0,41,0,646014,650949,4935
block1,41,0,650949,653825,2876
patch_queue,41,1,644043,645029,986
embedding,41,1,645029,647001,1972
block0,41,1,647001,651936,4935
block1,41,1,651936,654812,2876
patch_queue,41,2,645030,646016,986
embedding,41,2,646016,647988,1972
block0,41,2,647988,652923,4935
block1,41,2,652923,655799,2876
patch_queue,41,3,646017,647003,986
embedding,41,3,647003,648975,1972
block0,41,3,648975,653910,4935
block1,41,3,653910,656786,2876
patch_queue,41,4,647004,647990,986
embedding,41,4,647990,649962,1972
block0,41,4,649962,654897,4935
block1,41,4,654897,657773,2876
patch_queue,41,5,647991,648977,986
embedding,41,5,648977,650949,1972
block0,41,5,650949,655884,4935
block1,41,5,655884,658760,2876
patch_queue,41,6,648978,649964,986
embedding,41,6,649964,651936,1972
block0,41,6,651936,656871,4935
block1,41,6,656871,659747,2876
patch_queue,41,7,649965,650951,986
embedding,41,7,650951,652923,1972
block0,41,7,652923,657858,4935
block1,41,7,657858,660734,2876
patch_queue,41,8,650952,651938,986
embedding,41,8,651938,653910,1972
block0,41,8,653910,658845,4935
block1,41,8,658845,661721,2876
patch_queue,41,9,651939,652925,986
embedding,41,9,652925,654897,1972
block0,41,9,654897,659832,4935
block1,41,9,659832,662708,2876
patch_queue,41,10,652926,653912,986
embedding,41,10,653912,655884,1972
block0,41,10,655884,660819,4935
block1,41,10,660819,663695,2876
patch_queue,41,11,653913,654899,986
embedding,41,11,654899,656871,1972
block0,41,11,656871,661806,4935
block1,41,11,661806,664682,2876
patch_queue,41,12,654900,655886,986
embedding,41,12,655886,657858,1972
block0,41,12,657858,662793,4935
block1,41,12,662793,665669,2876
patch_queue,41,13,655887,656873,986
embedding,41,13,656873,658845,1972
block0,41,13,658845,663780,4935
block1,41,13,663780,666656,2876
patch_queue,41,14,656874,657860,986
embedding,41,14,657860,659832,1972
block0,41,14,659832,664767,4935
block1,41,14,664767,667643,2876
patch_queue,41,15,657861,658847,986
embedding,41,15,658847,660819,1972
block0,41,15,660819,665754,4935
block1,41,15,665754,668630,2876
head_hidden_first_token,41,0,653825,671923,18098
head_hidden_last_token,41,15,668630,671923,3293
head_output,41,0,671923,672665,742
serializer,41,0,672665,672723,58
patch_queue,42,0,658848,659834,986
embedding,42,0,659834,661806,1972
block0,42,0,661806,666741,4935
block1,42,0,666741,669617,2876
patch_queue,42,1,659835,660821,986
embedding,42,1,660821,662793,1972
block0,42,1,662793,667728,4935
block1,42,1,667728,670604,2876
patch_queue,42,2,660822,661808,986
embedding,42,2,661808,663780,1972
block0,42,2,663780,668715,4935
block1,42,2,668715,671591,2876
patch_queue,42,3,661809,662795,986
embedding,42,3,662795,664767,1972
block0,42,3,664767,669702,4935
block1,42,3,669702,672578,2876
patch_queue,42,4,662796,663782,986
embedding,42,4,663782,665754,1972
block0,42,4,665754,670689,4935
block1,42,4,670689,673565,2876
patch_queue,42,5,663783,664769,986
embedding,42,5,664769,666741,1972
block0,42,5,666741,671676,4935
block1,42,5,671676,674552,2876
patch_queue,42,6,664770,665756,986
embedding,42,6,665756,667728,1972
block0,42,6,667728,672663,4935
block1,42,6,672663,675539,2876
patch_queue,42,7,665757,666743,986
embedding,42,7,666743,668715,1972
block0,42,7,668715,673650,4935
block1,42,7,673650,676526,2876
patch_queue,42,8,666744,667730,986
embedding,42,8,667730,669702,1972
block0,42,8,669702,674637,4935
block1,42,8,674637,677513,2876
patch_queue,42,9,667731,668717,986
embedding,42,9,668717,670689,1972
block0,42,9,670689,675624,4935
block1,42,9,675624,678500,2876
patch_queue,42,10,668718,669704,986
embedding,42,10,669704,671676,1972
block0,42,10,671676,676611,4935
block1,42,10,676611,679487,2876
patch_queue,42,11,669705,670691,986
embedding,42,11,670691,672663,1972
block0,42,11,672663,677598,4935
block1,42,11,677598,680474,2876
patch_queue,42,12,670692,671678,986
embedding,42,12,671678,673650,1972
block0,42,12,673650,678585,4935
block1,42,12,678585,681461,2876
patch_queue,42,13,671679,672665,986
embedding,42,13,672665,674637,1972
block0,42,13,674637,679572,4935
block1,42,13,679572,682448,2876
patch_queue,42,14,672666,673652,986
embedding,42,14,673652,675624,1972
block0,42,14,675624,680559,4935
block1,42,14,680559,683435,2876
patch_queue,42,15,673653,674639,986
embedding,42,15,674639,676611,1972
block0,42,15,676611,681546,4935
block1,42,15,681546,684422,2876
head_hidden_first_token,42,0,669617,687715,18098
head_hidden_last_token,42,15,684422,687715,3293
head_output,42,0,687715,688457,742
serializer,42,0,688457,688515,58
patch_queue,43,0,674640,675626,986
embedding,43,0,675626,677598,1972
block0,43,0,677598,682533,4935
block1,43,0,682533,685409,2876
patch_queue,43,1,675627,676613,986
embedding,43,1,676613,678585,1972
block0,43,1,678585,683520,4935
block1,43,1,683520,686396,2876
patch_queue,43,2,676614,677600,986
embedding,43,2,677600,679572,1972
block0,43,2,679572,684507,4935
block1,43,2,684507,687383,2876
patch_queue,43,3,677601,678587,986
embedding,43,3,678587,680559,1972
block0,43,3,680559,685494,4935
block1,43,3,685494,688370,2876
patch_queue,43,4,678588,679574,986
embedding,43,4,679574,681546,1972
block0,43,4,681546,686481,4935
block1,43,4,686481,689357,2876
patch_queue,43,5,679575,680561,986
embedding,43,5,680561,682533,1972
block0,43,5,682533,687468,4935
block1,43,5,687468,690344,2876
patch_queue,43,6,680562,681548,986
embedding,43,6,681548,683520,1972
block0,43,6,683520,688455,4935
block1,43,6,688455,691331,2876
patch_queue,43,7,681549,682535,986
embedding,43,7,682535,684507,1972
block0,43,7,684507,689442,4935
block1,43,7,689442,692318,2876
patch_queue,43,8,682536,683522,986
embedding,43,8,683522,685494,1972
block0,43,8,685494,690429,4935
block1,43,8,690429,693305,2876
patch_queue,43,9,683523,684509,986
embedding,43,9,684509,686481,1972
block0,43,9,686481,691416,4935
block1,43,9,691416,694292,2876
patch_queue,43,10,684510,685496,986
embedding,43,10,685496,687468,1972
block0,43,10,687468,692403,4935
block1,43,10,692403,695279,2876
patch_queue,43,11,685497,686483,986
embedding,43,11,686483,688455,1972
block0,43,11,688455,693390,4935
block1,43,11,693390,696266,2876
patch_queue,43,12,686484,687470,986
embedding,43,12,687470,689442,1972
block0,43,12,689442,694377,4935
block1,43,12,694377,697253,2876
patch_queue,43,13,687471,688457,986
embedding,43,13,688457,690429,1972
block0,43,13,690429,695364,4935
block1,43,13,695364,698240,2876
patch_queue,43,14,688458,689444,986
embedding,43,14,689444,691416,1972
block0,43,14,691416,696351,4935
block1,43,14,696351,699227,2876
patch_queue,43,15,689445,690431,986
embedding,43,15,690431,692403,1972
block0,43,15,692403,697338,4935
block1,43,15,697338,700214,2876
head_hidden_first_token,43,0,685409,703507,18098
head_hidden_last_token,43,15,700214,703507,3293
head_output,43,0,703507,704249,742
serializer,43,0,704249,704307,58
patch_queue,44,0,690432,691418,986
embedding,44,0,691418,693390,1972
block0,44,0,693390,698325,4935
block1,44,0,698325,701201,2876
patch_queue,44,1,691419,692405,986
embedding,44,1,692405,694377,1972
block0,44,1,694377,699312,4935
block1,44,1,699312,702188,2876
patch_queue,44,2,692406,693392,986
embedding,44,2,693392,695364,1972
block0,44,2,695364,700299,4935
block1,44,2,700299,703175,2876
patch_queue,44,3,693393,694379,986
embedding,44,3,694379,696351,1972
block0,44,3,696351,701286,4935
block1,44,3,701286,704162,2876
patch_queue,44,4,694380,695366,986
embedding,44,4,695366,697338,1972
block0,44,4,697338,702273,4935
block1,44,4,702273,705149,2876
patch_queue,44,5,695367,696353,986
embedding,44,5,696353,698325,1972
block0,44,5,698325,703260,4935
block1,44,5,703260,706136,2876
patch_queue,44,6,696354,697340,986
embedding,44,6,697340,699312,1972
block0,44,6,699312,704247,4935
block1,44,6,704247,707123,2876
patch_queue,44,7,697341,698327,986
embedding,44,7,698327,700299,1972
block0,44,7,700299,705234,4935
block1,44,7,705234,708110,2876
patch_queue,44,8,698328,699314,986
embedding,44,8,699314,701286,1972
block0,44,8,701286,706221,4935
block1,44,8,706221,709097,2876
patch_queue,44,9,699315,700301,986
embedding,44,9,700301,702273,1972
block0,44,9,702273,707208,4935
block1,44,9,707208,710084,2876
patch_queue,44,10,700302,701288,986
embedding,44,10,701288,703260,1972
block0,44,10,703260,708195,4935
block1,44,10,708195,711071,2876
patch_queue,44,11,701289,702275,986
embedding,44,11,702275,704247,1972
block0,44,11,704247,709182,4935
block1,44,11,709182,712058,2876
patch_queue,44,12,702276,703262,986
embedding,44,12,703262,705234,1972
block0,44,12,705234,710169,4935
block1,44,12,710169,713045,2876
patch_queue,44,13,703263,704249,986
embedding,44,13,704249,706221,1972
block0,44,13,706221,711156,4935
block1,44,13,711156,714032,2876
patch_queue,44,14,704250,705236,986
embedding,44,14,705236,707208,1972
block0,44,14,707208,712143,4935
block1,44,14,712143,715019,2876
patch_queue,44,15,705237,706223,986
embedding,44,15,706223,708195,1972
block0,44,15,708195,713130,4935
block1,44,15,713130,716006,2876
head_hidden_first_token,44,0,701201,719299,18098
head_hidden_last_token,44,15,716006,719299,3293
head_output,44,0,719299,720041,742
serializer,44,0,720041,720099,58
patch_queue,45,0,706224,707210,986
embedding,45,0,707210,709182,1972
block0,45,0,709182,714117,4935
block1,45,0,714117,716993,2876
patch_queue,45,1,707211,708197,986
embedding,45,1,708197,710169,1972
block0,45,1,710169,715104,4935
block1,45,1,715104,717980,2876
patch_queue,45,2,708198,709184,986
embedding,45,2,709184,711156,1972
block0,45,2,711156,716091,4935
block1,45,2,716091,718967,2876
patch_queue,45,3,709185,710171,986
embedding,45,3,710171,712143,1972
block0,45,3,712143,717078,4935
block1,45,3,717078,719954,2876
patch_queue,45,4,710172,711158,986
embedding,45,4,711158,713130,1972
block0,45,4,713130,718065,4935
block1,45,4,718065,720941,2876
patch_queue,45,5,711159,712145,986
embedding,45,5,712145,714117,1972
block0,45,5,714117,719052,4935
block1,45,5,719052,721928,2876
patch_queue,45,6,712146,713132,986
embedding,45,6,713132,715104,1972
block0,45,6,715104,720039,4935
block1,45,6,720039,722915,2876
patch_queue,45,7,713133,714119,986
embedding,45,7,714119,716091,1972
block0,45,7,716091,721026,4935
block1,45,7,721026,723902,2876
patch_queue,45,8,714120,715106,986
embedding,45,8,715106,717078,1972
block0,45,8,717078,722013,4935
block1,45,8,722013,724889,2876
patch_queue,45,9,715107,716093,986
embedding,45,9,716093,718065,1972
block0,45,9,718065,723000,4935
block1,45,9,723000,725876,2876
patch_queue,45,10,716094,717080,986
embedding,45,10,717080,719052,1972
block0,45,10,719052,723987,4935
block1,45,10,723987,726863,2876
patch_queue,45,11,717081,718067,986
embedding,45,11,718067,720039,1972
block0,45,11,720039,724974,4935
block1,45,11,724974,727850,2876
patch_queue,45,12,718068,719054,986
embedding,45,12,719054,721026,1972
block0,45,12,721026,725961,4935
block1,45,12,725961,728837,2876
patch_queue,45,13,719055,720041,986
embedding,45,13,720041,722013,1972
block0,45,13,722013,726948,4935
block1,45,13,726948,729824,2876
patch_queue,45,14,720042,721028,986
embedding,45,14,721028,723000,1972
block0,45,14,723000,727935,4935
block1,45,14,727935,730811,2876
patch_queue,45,15,721029,722015,986
embedding,45,15,722015,723987,1972
block0,45,15,723987,728922,4935
block1,45,15,728922,731798,2876
head_hidden_first_token,45,0,716993,735091,18098
head_hidden_last_token,45,15,731798,735091,3293
head_output,45,0,735091,735833,742
serializer,45,0,735833,735891,58
patch_queue,46,0,722016,723002,986
embedding,46,0,723002,724974,1972
block0,46,0,724974,729909,4935
block1,46,0,729909,732785,2876
patch_queue,46,1,723003,723989,986
embedding,46,1,723989,725961,1972
block0,46,1,725961,730896,4935
block1,46,1,730896,733772,2876
patch_queue,46,2,723990,724976,986
embedding,46,2,724976,726948,1972
block0,46,2,726948,731883,4935
block1,46,2,731883,734759,2876
patch_queue,46,3,724977,725963,986
embedding,46,3,725963,727935,1972
block0,46,3,727935,732870,4935
block1,46,3,732870,735746,2876
patch_queue,46,4,725964,726950,986
embedding,46,4,726950,728922,1972
block0,46,4,728922,733857,4935
block1,46,4,733857,736733,2876
patch_queue,46,5,726951,727937,986
embedding,46,5,727937,729909,1972
block0,46,5,729909,734844,4935
block1,46,5,734844,737720,2876
patch_queue,46,6,727938,728924,986
embedding,46,6,728924,730896,1972
block0,46,6,730896,735831,4935
block1,46,6,735831,738707,2876
patch_queue,46,7,728925,729911,986
embedding,46,7,729911,731883,1972
block0,46,7,731883,736818,4935
block1,46,7,736818,739694,2876
patch_queue,46,8,729912,730898,986
embedding,46,8,730898,732870,1972
block0,46,8,732870,737805,4935
block1,46,8,737805,740681,2876
patch_queue,46,9,730899,731885,986
embedding,46,9,731885,733857,1972
block0,46,9,733857,738792,4935
block1,46,9,738792,741668,2876
patch_queue,46,10,731886,732872,986
embedding,46,10,732872,734844,1972
block0,46,10,734844,739779,4935
block1,46,10,739779,742655,2876
patch_queue,46,11,732873,733859,986
embedding,46,11,733859,735831,1972
block0,46,11,735831,740766,4935
block1,46,11,740766,743642,2876
patch_queue,46,12,733860,734846,986
embedding,46,12,734846,736818,1972
block0,46,12,736818,741753,4935
block1,46,12,741753,744629,2876
patch_queue,46,13,734847,735833,986
embedding,46,13,735833,737805,1972
block0,46,13,737805,742740,4935
block1,46,13,742740,745616,2876
patch_queue,46,14,735834,736820,986
embedding,46,14,736820,738792,1972
block0,46,14,738792,743727,4935
block1,46,14,743727,746603,2876
patch_queue,46,15,736821,737807,986
embedding,46,15,737807,739779,1972
block0,46,15,739779,744714,4935
block1,46,15,744714,747590,2876
head_hidden_first_token,46,0,732785,750883,18098
head_hidden_last_token,46,15,747590,750883,3293
head_output,46,0,750883,751625,742
serializer,46,0,751625,751683,58
patch_queue,47,0,737808,738794,986
embedding,47,0,738794,740766,1972
block0,47,0,740766,745701,4935
block1,47,0,745701,748577,2876
patch_queue,47,1,738795,739781,986
embedding,47,1,739781,741753,1972
block0,47,1,741753,746688,4935
block1,47,1,746688,749564,2876
patch_queue,47,2,739782,740768,986
embedding,47,2,740768,742740,1972
block0,47,2,742740,747675,4935
block1,47,2,747675,750551,2876
patch_queue,47,3,740769,741755,986
embedding,47,3,741755,743727,1972
block0,47,3,743727,748662,4935
block1,47,3,748662,751538,2876
patch_queue,47,4,741756,742742,986
embedding,47,4,742742,744714,1972
block0,47,4,744714,749649,4935
block1,47,4,749649,752525,2876
patch_queue,47,5,742743,743729,986
embedding,47,5,743729,745701,1972
block0,47,5,745701,750636,4935
block1,47,5,750636,753512,2876
patch_queue,47,6,743730,744716,986
embedding,47,6,744716,746688,1972
block0,47,6,746688,751623,4935
block1,47,6,751623,754499,2876
patch_queue,47,7,744717,745703,986
embedding,47,7,745703,747675,1972
block0,47,7,747675,752610,4935
block1,47,7,752610,755486,2876
patch_queue,47,8,745704,746690,986
embedding,47,8,746690,748662,1972
block0,47,8,748662,753597,4935
block1,47,8,753597,756473,2876
patch_queue,47,9,746691,747677,986
embedding,47,9,747677,749649,1972
block0,47,9,749649,754584,4935
block1,47,9,754584,757460,2876
patch_queue,47,10,747678,748664,986
embedding,47,10,748664,750636,1972
block0,47,10,750636,755571,4935
block1,47,10,755571,758447,2876
patch_queue,47,11,748665,749651,986
embedding,47,11,749651,751623,1972
block0,47,11,751623,756558,4935
block1,47,11,756558,759434,2876
patch_queue,47,12,749652,750638,986
embedding,47,12,750638,752610,1972
block0,47,12,752610,757545,4935
block1,47,12,757545,760421,2876
patch_queue,47,13,750639,751625,986
embedding,47,13,751625,753597,1972
block0,47,13,753597,758532,4935
block1,47,13,758532,761408,2876
patch_queue,47,14,751626,752612,986
embedding,47,14,752612,754584,1972
block0,47,14,754584,759519,4935
block1,47,14,759519,762395,2876
patch_queue,47,15,752613,753599,986
embedding,47,15,753599,755571,1972
block0,47,15,755571,760506,4935
block1,47,15,760506,763382,2876
head_hidden_first_token,47,0,748577,766675,18098
head_hidden_last_token,47,15,763382,766675,3293
head_output,47,0,766675,767417,742
serializer,47,0,767417,767475,58
patch_queue,48,0,753600,754586,986
embedding,48,0,754586,756558,1972
block0,48,0,756558,761493,4935
block1,48,0,761493,764369,2876
patch_queue,48,1,754587,755573,986
embedding,48,1,755573,757545,1972
block0,48,1,757545,762480,4935
block1,48,1,762480,765356,2876
patch_queue,48,2,755574,756560,986
embedding,48,2,756560,758532,1972
block0,48,2,758532,763467,4935
block1,48,2,763467,766343,2876
patch_queue,48,3,756561,757547,986
embedding,48,3,757547,759519,1972
block0,48,3,759519,764454,4935
block1,48,3,764454,767330,2876
patch_queue,48,4,757548,758534,986
embedding,48,4,758534,760506,1972
block0,48,4,760506,765441,4935
block1,48,4,765441,768317,2876
patch_queue,48,5,758535,759521,986
embedding,48,5,759521,761493,1972
block0,48,5,761493,766428,4935
block1,48,5,766428,769304,2876
patch_queue,48,6,759522,760508,986
embedding,48,6,760508,762480,1972
block0,48,6,762480,767415,4935
block1,48,6,767415,770291,2876
patch_queue,48,7,760509,761495,986
embedding,48,7,761495,763467,1972
block0,48,7,763467,768402,4935
block1,48,7,768402,771278,2876
patch_queue,48,8,761496,762482,986
embedding,48,8,762482,764454,1972
