SWAY_PERF_BEGIN,64,14
SWAY_PERF_INPUT_FRAME,0,2,321
SWAY_PERF_OUTPUT,2705,59,462304
SWAY_PERF_OUTPUT,2706,59,462305
SWAY_PERF_OUTPUT,2707,58,462306
SWAY_PERF_OUTPUT,2708,60,462307
SWAY_PERF_OUTPUT,2709,59,462308
SWAY_PERF_OUTPUT,2710,60,462309
SWAY_PERF_OUTPUT,2711,57,462310
SWAY_PERF_OUTPUT,2712,60,462311
SWAY_PERF_OUTPUT,2713,59,462312
SWAY_PERF_OUTPUT,2714,62,462313
SWAY_PERF_OUTPUT,2715,59,462314
SWAY_PERF_OUTPUT,2716,60,462315
SWAY_PERF_OUTPUT,2717,-6,462316
SWAY_PERF_OUTPUT,2718,4,462317
SWAY_PERF_OUTPUT,2719,14,462318
SWAY_PERF_OUTPUT,2720,18,462319
SWAY_PERF_OUTPUT,2721,11,462320
SWAY_PERF_OUTPUT,2722,10,462321
SWAY_PERF_OUTPUT,2723,11,462322
SWAY_PERF_OUTPUT,2724,10,462323
SWAY_PERF_OUTPUT,2725,6,462324
SWAY_PERF_OUTPUT,2726,5,462325
SWAY_PERF_OUTPUT,2727,-5,462326
SWAY_PERF_OUTPUT,2728,-15,462327
SWAY_PERF_OUTPUT,2729,-25,462328
SWAY_PERF_OUTPUT,2730,-28,462329
SWAY_PERF_OUTPUT,2731,-6,462330
SWAY_PERF_OUTPUT,2732,-15,462331
SWAY_PERF_OUTPUT,2733,-27,462332
SWAY_PERF_OUTPUT,2734,-29,462333
SWAY_PERF_OUTPUT,2735,12,462334
SWAY_PERF_FRAME,47,462278,462334
SWAY_PROFILE,block0_in,48,15,462373
SWAY_PROFILE,block1_in,48,10,462373
SWAY_PROFILE,embedding_in,49,1,462375
SWAY_PROFILE,head_in,48,6,462375
SWAY_PROFILE,patch_ready,49,2,462376
SWAY_PROFILE,block0_in,49,0,462963
SWAY_PROFILE,block1_in,48,11,462963
SWAY_PROFILE,embedding_in,49,2,462965
SWAY_PROFILE,head_in,48,7,462965
SWAY_PROFILE,patch_ready,49,3,462966
SWAY_PROFILE,block0_in,49,1,463555
SWAY_PROFILE,block1_in,48,12,463555
SWAY_PROFILE,embedding_in,49,3,463557
SWAY_PROFILE,head_in,48,8,463557
SWAY_PROFILE,patch_ready,49,4,463558
SWAY_PROFILE,block0_in,49,2,464145
SWAY_PROFILE,block1_in,48,13,464145
SWAY_PROFILE,embedding_in,49,4,464147
SWAY_PROFILE,head_in,48,9,464147
SWAY_PROFILE,patch_ready,49,5,464148
SWAY_PROFILE,block0_in,49,3,464735
SWAY_PROFILE,block1_in,48,14,464735
SWAY_PROFILE,embedding_in,49,5,464737
SWAY_PROFILE,head_in,48,10,464737
SWAY_PROFILE,patch_ready,49,6,464738
SWAY_PROFILE,block0_in,49,4,465325
SWAY_PROFILE,block1_in,48,15,465325
SWAY_PROFILE,embedding_in,49,6,465327
SWAY_PROFILE,head_in,48,11,465327
SWAY_PROFILE,patch_ready,49,7,465328
SWAY_PROFILE,block0_in,49,5,465917
SWAY_PROFILE,block1_in,49,0,465917
SWAY_PROFILE,embedding_in,49,7,465919
SWAY_PROFILE,head_in,48,12,465919
SWAY_PROFILE,patch_ready,49,8,465920
SWAY_PROFILE,block0_in,49,6,466507
SWAY_PROFILE,block1_in,49,1,466507
SWAY_PROFILE,embedding_in,49,8,466509
SWAY_PROFILE,head_in,48,13,466509
SWAY_PROFILE,patch_ready,49,9,466510
SWAY_PROFILE,block0_in,49,7,467097
SWAY_PROFILE,block1_in,49,2,467097
SWAY_PROFILE,embedding_in,49,9,467099
SWAY_PROFILE,head_in,48,14,467099
SWAY_PROFILE,patch_ready,49,10,467100
SWAY_PROFILE,block0_in,49,8,467687
SWAY_PROFILE,block1_in,49,3,467687
SWAY_PROFILE,embedding_in,49,10,467689
SWAY_PROFILE,head_in,48,15,467689
SWAY_PROFILE,patch_ready,49,11,467690
SWAY_PROFILE,block0_in,49,9,468279
SWAY_PROFILE,block1_in,49,4,468279
SWAY_PROFILE,embedding_in,49,11,468281
SWAY_PROFILE,head_in,49,0,468281
SWAY_PROFILE,patch_ready,49,12,468282
SWAY_PROFILE,block0_in,49,10,468869
SWAY_PROFILE,block1_in,49,5,468869
SWAY_PROFILE,embedding_in,49,12,468871
SWAY_PROFILE,head_in,49,1,468871
SWAY_PROFILE,patch_ready,49,13,468872
SWAY_PROFILE,block0_in,49,11,469459
SWAY_PROFILE,block1_in,49,6,469459
SWAY_PROFILE,embedding_in,49,13,469461
SWAY_PROFILE,head_in,49,2,469461
SWAY_PROFILE,patch_ready,49,14,469462
SWAY_PROFILE,block0_in,49,12,470049
SWAY_PROFILE,block1_in,49,7,470049
SWAY_PROFILE,embedding_in,49,14,470051
SWAY_PROFILE,head_in,49,3,470051
SWAY_PROFILE,patch_ready,49,15,470052
SWAY_PERF_INPUT_FRAME,51,460895,470342
SWAY_PROFILE,block0_in,49,13,470641
SWAY_PROFILE,block1_in,49,8,470641
SWAY_PROFILE,embedding_in,49,15,470643
SWAY_PROFILE,head_in,49,4,470643
SWAY_PROFILE,patch_ready,50,0,470644
SWAY_PROFILE,head_output_in,48,0,470982
SWAY_PROFILE,block0_in,49,14,471231
SWAY_PROFILE,block1_in,49,9,471231
SWAY_PROFILE,embedding_in,50,0,471233
SWAY_PROFILE,head_in,49,5,471233
SWAY_PROFILE,patch_ready,50,1,471234
SWAY_PROFILE,serialize_in,48,0,471724
SWAY_PERF_OUTPUT,2736,4,471726
SWAY_PERF_OUTPUT,2737,4,471727
SWAY_PERF_OUTPUT,2738,3,471728
SWAY_PERF_OUTPUT,2739,3,471729
SWAY_PERF_OUTPUT,2740,10,471730
SWAY_PERF_OUTPUT,2741,16,471731
SWAY_PERF_OUTPUT,2742,21,471732
SWAY_PERF_OUTPUT,2743,-3,471733
SWAY_PERF_OUTPUT,2744,-10,471734
SWAY_PERF_OUTPUT,2745,-15,471735
SWAY_PERF_OUTPUT,2746,7,471736
SWAY_PERF_OUTPUT,2747,11,471737
SWAY_PERF_OUTPUT,2748,15,471738
SWAY_PERF_OUTPUT,2749,15,471739
SWAY_PERF_OUTPUT,2750,2,471740
SWAY_PERF_OUTPUT,2751,-2,471741
SWAY_PERF_OUTPUT,2752,-5,471742
SWAY_PERF_OUTPUT,2753,-5,471743
SWAY_PERF_OUTPUT,2754,3,471744
SWAY_PERF_OUTPUT,2755,63,471745
SWAY_PERF_OUTPUT,2756,62,471746
SWAY_PERF_OUTPUT,2757,61,471747
SWAY_PERF_OUTPUT,2758,61,471748
SWAY_PERF_OUTPUT,2759,62,471749
SWAY_PERF_OUTPUT,2760,62,471750
SWAY_PERF_OUTPUT,2761,60,471751
SWAY_PERF_OUTPUT,2762,61,471752
SWAY_PERF_OUTPUT,2763,61,471753
SWAY_PERF_OUTPUT,2764,60,471754
SWAY_PERF_OUTPUT,2765,61,471755
SWAY_PERF_OUTPUT,2766,60,471756
SWAY_PERF_OUTPUT,2767,61,471757
SWAY_PERF_OUTPUT,2768,59,471758
SWAY_PERF_OUTPUT,2769,61,471759
SWAY_PERF_OUTPUT,2770,61,471760
SWAY_PERF_OUTPUT,2771,63,471761
SWAY_PERF_OUTPUT,2772,60,471762
SWAY_PERF_OUTPUT,2773,61,471763
SWAY_PERF_OUTPUT,2774,-4,471764
SWAY_PERF_OUTPUT,2775,6,471765
SWAY_PERF_OUTPUT,2776,17,471766
SWAY_PERF_OUTPUT,2777,21,471767
SWAY_PERF_OUTPUT,2778,13,471768
SWAY_PERF_OUTPUT,2779,13,471769
SWAY_PERF_OUTPUT,2780,14,471770
SWAY_PERF_OUTPUT,2781,13,471771
SWAY_PERF_OUTPUT,2782,12,471772
SWAY_PERF_OUTPUT,2783,15,471773
SWAY_PERF_OUTPUT,2784,-3,471774
SWAY_PERF_OUTPUT,2785,-14,471775
SWAY_PERF_OUTPUT,2786,-26,471776
SWAY_PERF_OUTPUT,2787,-28,471777
SWAY_PERF_OUTPUT,2788,-3,471778
SWAY_PERF_OUTPUT,2789,-14,471779
SWAY_PERF_OUTPUT,2790,-26,471780
SWAY_PERF_OUTPUT,2791,-28,471781
SWAY_PERF_OUTPUT,2792,14,471782
SWAY_PERF_FRAME,48,471726,471782
SWAY_PROFILE,block0_in,49,15,471821
SWAY_PROFILE,block1_in,49,10,471821
SWAY_PROFILE,embedding_in,50,1,471823
SWAY_PROFILE,head_in,49,6,471823
SWAY_PROFILE,patch_ready,50,2,471824
SWAY_PROFILE,block0_in,50,0,472411
SWAY_PROFILE,block1_in,49,11,472411
SWAY_PROFILE,embedding_in,50,2,472413
SWAY_PROFILE,head_in,49,7,472413
SWAY_PROFILE,patch_ready,50,3,472414
SWAY_PROFILE,block0_in,50,1,473003
SWAY_PROFILE,block1_in,49,12,473003
SWAY_PROFILE,embedding_in,50,3,473005
SWAY_PROFILE,head_in,49,8,473005
SWAY_PROFILE,patch_ready,50,4,473006
SWAY_PROFILE,block0_in,50,2,473593
SWAY_PROFILE,block1_in,49,13,473593
SWAY_PROFILE,embedding_in,50,4,473595
SWAY_PROFILE,head_in,49,9,473595
SWAY_PROFILE,patch_ready,50,5,473596
SWAY_PROFILE,block0_in,50,3,474183
SWAY_PROFILE,block1_in,49,14,474183
SWAY_PROFILE,embedding_in,50,5,474185
SWAY_PROFILE,head_in,49,10,474185
SWAY_PROFILE,patch_ready,50,6,474186
SWAY_PROFILE,block0_in,50,4,474773
SWAY_PROFILE,block1_in,49,15,474773
SWAY_PROFILE,embedding_in,50,6,474775
SWAY_PROFILE,head_in,49,11,474775
SWAY_PROFILE,patch_ready,50,7,474776
SWAY_PROFILE,block0_in,50,5,475365
SWAY_PROFILE,block1_in,50,0,475365
SWAY_PROFILE,embedding_in,50,7,475367
SWAY_PROFILE,head_in,49,12,475367
SWAY_PROFILE,patch_ready,50,8,475368
SWAY_PROFILE,block0_in,50,6,475955
SWAY_PROFILE,block1_in,50,1,475955
SWAY_PROFILE,embedding_in,50,8,475957
SWAY_PROFILE,head_in,49,13,475957
SWAY_PROFILE,patch_ready,50,9,475958
SWAY_PROFILE,block0_in,50,7,476545
SWAY_PROFILE,block1_in,50,2,476545
SWAY_PROFILE,embedding_in,50,9,476547
SWAY_PROFILE,head_in,49,14,476547
SWAY_PROFILE,patch_ready,50,10,476548
SWAY_PROFILE,block0_in,50,8,477135
SWAY_PROFILE,block1_in,50,3,477135
SWAY_PROFILE,embedding_in,50,10,477137
SWAY_PROFILE,head_in,49,15,477137
SWAY_PROFILE,patch_ready,50,11,477138
SWAY_PROFILE,block0_in,50,9,477727
SWAY_PROFILE,block1_in,50,4,477727
SWAY_PROFILE,embedding_in,50,11,477729
SWAY_PROFILE,head_in,50,0,477729
SWAY_PROFILE,patch_ready,50,12,477730
SWAY_PROFILE,block0_in,50,10,478317
SWAY_PROFILE,block1_in,50,5,478317
SWAY_PROFILE,embedding_in,50,12,478319
SWAY_PROFILE,head_in,50,1,478319
SWAY_PROFILE,patch_ready,50,13,478320
SWAY_PROFILE,block0_in,50,11,478907
SWAY_PROFILE,block1_in,50,6,478907
SWAY_PROFILE,embedding_in,50,13,478909
SWAY_PROFILE,head_in,50,2,478909
SWAY_PROFILE,patch_ready,50,14,478910
SWAY_PROFILE,block0_in,50,12,479497
SWAY_PROFILE,block1_in,50,7,479497
SWAY_PROFILE,embedding_in,50,14,479499
SWAY_PROFILE,head_in,50,3,479499
SWAY_PROFILE,patch_ready,50,15,479500
SWAY_PERF_INPUT_FRAME,52,470343,479790
SWAY_PROFILE,block0_in,50,13,480089
SWAY_PROFILE,block1_in,50,8,480089
SWAY_PROFILE,embedding_in,50,15,480091
SWAY_PROFILE,head_in,50,4,480091
SWAY_PROFILE,patch_ready,51,0,480092
SWAY_PROFILE,head_output_in,49,0,480430
SWAY_PROFILE,block0_in,50,14,480679
SWAY_PROFILE,block1_in,50,9,480679
SWAY_PROFILE,embedding_in,51,0,480681
SWAY_PROFILE,head_in,50,5,480681
SWAY_PROFILE,patch_ready,51,1,480682
SWAY_PROFILE,serialize_in,49,0,481172
SWAY_PERF_OUTPUT,2793,8,481174
SWAY_PERF_OUTPUT,2794,9,481175
SWAY_PERF_OUTPUT,2795,8,481176
SWAY_PERF_OUTPUT,2796,8,481177
SWAY_PERF_OUTPUT,2797,14,481178
SWAY_PERF_OUTPUT,2798,19,481179
SWAY_PERF_OUTPUT,2799,21,481180
SWAY_PERF_OUTPUT,2800,3,481181
SWAY_PERF_OUTPUT,2801,0,481182
SWAY_PERF_OUTPUT,2802,-3,481183
SWAY_PERF_OUTPUT,2803,10,481184
SWAY_PERF_OUTPUT,2804,12,481185
SWAY_PERF_OUTPUT,2805,12,481186
SWAY_PERF_OUTPUT,2806,12,481187
SWAY_PERF_OUTPUT,2807,6,481188
SWAY_PERF_OUTPUT,2808,3,481189
SWAY_PERF_OUTPUT,2809,0,481190
SWAY_PERF_OUTPUT,2810,-1,481191
SWAY_PERF_OUTPUT,2811,9,481192
SWAY_PERF_OUTPUT,2812,61,481193
SWAY_PERF_OUTPUT,2813,62,481194
SWAY_PERF_OUTPUT,2814,61,481195
SWAY_PERF_OUTPUT,2815,61,481196
SWAY_PERF_OUTPUT,2816,61,481197
SWAY_PERF_OUTPUT,2817,61,481198
SWAY_PERF_OUTPUT,2818,59,481199
SWAY_PERF_OUTPUT,2819,60,481200
SWAY_PERF_OUTPUT,2820,61,481201
SWAY_PERF_OUTPUT,2821,60,481202
SWAY_PERF_OUTPUT,2822,60,481203
SWAY_PERF_OUTPUT,2823,60,481204
SWAY_PERF_OUTPUT,2824,62,481205
SWAY_PERF_OUTPUT,2825,60,481206
SWAY_PERF_OUTPUT,2826,61,481207
SWAY_PERF_OUTPUT,2827,61,481208
SWAY_PERF_OUTPUT,2828,62,481209
SWAY_PERF_OUTPUT,2829,58,481210
SWAY_PERF_OUTPUT,2830,61,481211
SWAY_PERF_OUTPUT,2831,-6,481212
SWAY_PERF_OUTPUT,2832,3,481213
SWAY_PERF_OUTPUT,2833,14,481214
SWAY_PERF_OUTPUT,2834,17,481215
SWAY_PERF_OUTPUT,2835,10,481216
SWAY_PERF_OUTPUT,2836,7,481217
SWAY_PERF_OUTPUT,2837,6,481218
SWAY_PERF_OUTPUT,2838,9,481219
SWAY_PERF_OUTPUT,2839,4,481220
SWAY_PERF_OUTPUT,2840,1,481221
SWAY_PERF_OUTPUT,2841,-6,481222
SWAY_PERF_OUTPUT,2842,-16,481223
SWAY_PERF_OUTPUT,2843,-27,481224
SWAY_PERF_OUTPUT,2844,-29,481225
SWAY_PERF_OUTPUT,2845,-6,481226
SWAY_PERF_OUTPUT,2846,-15,481227
SWAY_PERF_OUTPUT,2847,-26,481228
SWAY_PERF_OUTPUT,2848,-28,481229
SWAY_PERF_OUTPUT,2849,11,481230
SWAY_PERF_FRAME,49,481174,481230
SWAY_PROFILE,block0_in,50,15,481269
SWAY_PROFILE,block1_in,50,10,481269
SWAY_PROFILE,embedding_in,51,1,481271
SWAY_PROFILE,head_in,50,6,481271
SWAY_PROFILE,patch_ready,51,2,481272
SWAY_PROFILE,block0_in,51,0,481859
SWAY_PROFILE,block1_in,50,11,481859
SWAY_PROFILE,embedding_in,51,2,481861
SWAY_PROFILE,head_in,50,7,481861
SWAY_PROFILE,patch_ready,51,3,481862
SWAY_PROFILE,block0_in,51,1,482451
SWAY_PROFILE,block1_in,50,12,482451
SWAY_PROFILE,embedding_in,51,3,482453
SWAY_PROFILE,head_in,50,8,482453
SWAY_PROFILE,patch_ready,51,4,482454
SWAY_PROFILE,block0_in,51,2,483041
SWAY_PROFILE,block1_in,50,13,483041
SWAY_PROFILE,embedding_in,51,4,483043
SWAY_PROFILE,head_in,50,9,483043
SWAY_PROFILE,patch_ready,51,5,483044
SWAY_PROFILE,block0_in,51,3,483631
SWAY_PROFILE,block1_in,50,14,483631
SWAY_PROFILE,embedding_in,51,5,483633
SWAY_PROFILE,head_in,50,10,483633
SWAY_PROFILE,patch_ready,51,6,483634
SWAY_PROFILE,block0_in,51,4,484221
SWAY_PROFILE,block1_in,50,15,484221
SWAY_PROFILE,embedding_in,51,6,484223
SWAY_PROFILE,head_in,50,11,484223
SWAY_PROFILE,patch_ready,51,7,484224
SWAY_PROFILE,block0_in,51,5,484813
SWAY_PROFILE,block1_in,51,0,484813
SWAY_PROFILE,embedding_in,51,7,484815
SWAY_PROFILE,head_in,50,12,484815
SWAY_PROFILE,patch_ready,51,8,484816
SWAY_PROFILE,block0_in,51,6,485403
SWAY_PROFILE,block1_in,51,1,485403
SWAY_PROFILE,embedding_in,51,8,485405
SWAY_PROFILE,head_in,50,13,485405
SWAY_PROFILE,patch_ready,51,9,485406
SWAY_PROFILE,block0_in,51,7,485993
SWAY_PROFILE,block1_in,51,2,485993
SWAY_PROFILE,embedding_in,51,9,485995
SWAY_PROFILE,head_in,50,14,485995
SWAY_PROFILE,patch_ready,51,10,485996
SWAY_PROFILE,block0_in,51,8,486583
SWAY_PROFILE,block1_in,51,3,486583
SWAY_PROFILE,embedding_in,51,10,486585
SWAY_PROFILE,head_in,50,15,486585
SWAY_PROFILE,patch_ready,51,11,486586
SWAY_PROFILE,block0_in,51,9,487175
SWAY_PROFILE,block1_in,51,4,487175
SWAY_PROFILE,embedding_in,51,11,487177
SWAY_PROFILE,head_in,51,0,487177
SWAY_PROFILE,patch_ready,51,12,487178
SWAY_PROFILE,block0_in,51,10,487765
SWAY_PROFILE,block1_in,51,5,487765
SWAY_PROFILE,embedding_in,51,12,487767
SWAY_PROFILE,head_in,51,1,487767
SWAY_PROFILE,patch_ready,51,13,487768
SWAY_PROFILE,block0_in,51,11,488355
SWAY_PROFILE,block1_in,51,6,488355
SWAY_PROFILE,embedding_in,51,13,488357
SWAY_PROFILE,head_in,51,2,488357
SWAY_PROFILE,patch_ready,51,14,488358
SWAY_PROFILE,block0_in,51,12,488945
SWAY_PROFILE,block1_in,51,7,488945
SWAY_PROFILE,embedding_in,51,14,488947
SWAY_PROFILE,head_in,51,3,488947
SWAY_PROFILE,patch_ready,51,15,488948
SWAY_PERF_INPUT_FRAME,53,479791,489238
SWAY_PROFILE,block0_in,51,13,489537
SWAY_PROFILE,block1_in,51,8,489537
SWAY_PROFILE,embedding_in,51,15,489539
SWAY_PROFILE,head_in,51,4,489539
SWAY_PROFILE,patch_ready,52,0,489540
SWAY_PROFILE,head_output_in,50,0,489878
SWAY_PROFILE,block0_in,51,14,490127
SWAY_PROFILE,block1_in,51,9,490127
SWAY_PROFILE,embedding_in,52,0,490129
SWAY_PROFILE,head_in,51,5,490129
SWAY_PROFILE,patch_ready,52,1,490130
SWAY_PROFILE,serialize_in,50,0,490620
SWAY_PERF_OUTPUT,2850,9,490622
SWAY_PERF_OUTPUT,2851,9,490623
SWAY_PERF_OUTPUT,2852,8,490624
SWAY_PERF_OUTPUT,2853,9,490625
SWAY_PERF_OUTPUT,2854,15,490626
SWAY_PERF_OUTPUT,2855,18,490627
SWAY_PERF_OUTPUT,2856,19,490628
SWAY_PERF_OUTPUT,2857,4,490629
SWAY_PERF_OUTPUT,2858,-2,490630
SWAY_PERF_OUTPUT,2859,-5,490631
SWAY_PERF_OUTPUT,2860,10,490632
SWAY_PERF_OUTPUT,2861,11,490633
SWAY_PERF_OUTPUT,2862,11,490634
SWAY_PERF_OUTPUT,2863,11,490635
SWAY_PERF_OUTPUT,2864,6,490636
SWAY_PERF_OUTPUT,2865,4,490637
SWAY_PERF_OUTPUT,2866,2,490638
SWAY_PERF_OUTPUT,2867,2,490639
SWAY_PERF_OUTPUT,2868,9,490640
SWAY_PERF_OUTPUT,2869,64,490641
SWAY_PERF_OUTPUT,2870,65,490642
SWAY_PERF_OUTPUT,2871,65,490643
SWAY_PERF_OUTPUT,2872,65,490644
SWAY_PERF_OUTPUT,2873,65,490645
SWAY_PERF_OUTPUT,2874,66,490646
SWAY_PERF_OUTPUT,2875,64,490647
SWAY_PERF_OUTPUT,2876,64,490648
SWAY_PERF_OUTPUT,2877,65,490649
SWAY_PERF_OUTPUT,2878,63,490650
SWAY_PERF_OUTPUT,2879,63,490651
SWAY_PERF_OUTPUT,2880,65,490652
SWAY_PERF_OUTPUT,2881,63,490653
SWAY_PERF_OUTPUT,2882,61,490654
SWAY_PERF_OUTPUT,2883,63,490655
SWAY_PERF_OUTPUT,2884,67,490656
SWAY_PERF_OUTPUT,2885,66,490657
SWAY_PERF_OUTPUT,2886,63,490658
SWAY_PERF_OUTPUT,2887,65,490659
SWAY_PERF_OUTPUT,2888,-2,490660
SWAY_PERF_OUTPUT,2889,9,490661
SWAY_PERF_OUTPUT,2890,20,490662
SWAY_PERF_OUTPUT,2891,25,490663
SWAY_PERF_OUTPUT,2892,16,490664
SWAY_PERF_OUTPUT,2893,9,490665
SWAY_PERF_OUTPUT,2894,5,490666
SWAY_PERF_OUTPUT,2895,15,490667
SWAY_PERF_OUTPUT,2896,12,490668
SWAY_PERF_OUTPUT,2897,8,490669
SWAY_PERF_OUTPUT,2898,-1,490670
SWAY_PERF_OUTPUT,2899,-15,490671
SWAY_PERF_OUTPUT,2900,-28,490672
SWAY_PERF_OUTPUT,2901,-30,490673
SWAY_PERF_OUTPUT,2902,-1,490674
SWAY_PERF_OUTPUT,2903,-15,490675
SWAY_PERF_OUTPUT,2904,-25,490676
SWAY_PERF_OUTPUT,2905,-29,490677
SWAY_PERF_OUTPUT,2906,17,490678
SWAY_PERF_FRAME,50,490622,490678
SWAY_PROFILE,block0_in,51,15,490717
SWAY_PROFILE,block1_in,51,10,490717
SWAY_PROFILE,embedding_in,52,1,490719
SWAY_PROFILE,head_in,51,6,490719
SWAY_PROFILE,patch_ready,52,2,490720
SWAY_PROFILE,block0_in,52,0,491307
SWAY_PROFILE,block1_in,51,11,491307
SWAY_PROFILE,embedding_in,52,2,491309
SWAY_PROFILE,head_in,51,7,491309
SWAY_PROFILE,patch_ready,52,3,491310
SWAY_PROFILE,block0_in,52,1,491899
SWAY_PROFILE,block1_in,51,12,491899
SWAY_PROFILE,embedding_in,52,3,491901
SWAY_PROFILE,head_in,51,8,491901
SWAY_PROFILE,patch_ready,52,4,491902
SWAY_PROFILE,block0_in,52,2,492489
SWAY_PROFILE,block1_in,51,13,492489
SWAY_PROFILE,embedding_in,52,4,492491
SWAY_PROFILE,head_in,51,9,492491
SWAY_PROFILE,patch_ready,52,5,492492
SWAY_PROFILE,block0_in,52,3,493079
SWAY_PROFILE,block1_in,51,14,493079
SWAY_PROFILE,embedding_in,52,5,493081
SWAY_PROFILE,head_in,51,10,493081
SWAY_PROFILE,patch_ready,52,6,493082
SWAY_PROFILE,block0_in,52,4,493669
SWAY_PROFILE,block1_in,51,15,493669
SWAY_PROFILE,embedding_in,52,6,493671
SWAY_PROFILE,head_in,51,11,493671
SWAY_PROFILE,patch_ready,52,7,493672
SWAY_PROFILE,block0_in,52,5,494261
SWAY_PROFILE,block1_in,52,0,494261
SWAY_PROFILE,embedding_in,52,7,494263
SWAY_PROFILE,head_in,51,12,494263
SWAY_PROFILE,patch_ready,52,8,494264
SWAY_PROFILE,block0_in,52,6,494851
SWAY_PROFILE,block1_in,52,1,494851
SWAY_PROFILE,embedding_in,52,8,494853
SWAY_PROFILE,head_in,51,13,494853
SWAY_PROFILE,patch_ready,52,9,494854
SWAY_PROFILE,block0_in,52,7,495441
SWAY_PROFILE,block1_in,52,2,495441
SWAY_PROFILE,embedding_in,52,9,495443
SWAY_PROFILE,head_in,51,14,495443
SWAY_PROFILE,patch_ready,52,10,495444
SWAY_PROFILE,block0_in,52,8,496031
SWAY_PROFILE,block1_in,52,3,496031
SWAY_PROFILE,embedding_in,52,10,496033
SWAY_PROFILE,head_in,51,15,496033
SWAY_PROFILE,patch_ready,52,11,496034
SWAY_PROFILE,block0_in,52,9,496623
SWAY_PROFILE,block1_in,52,4,496623
SWAY_PROFILE,embedding_in,52,11,496625
SWAY_PROFILE,head_in,52,0,496625
SWAY_PROFILE,patch_ready,52,12,496626
SWAY_PROFILE,block0_in,52,10,497213
SWAY_PROFILE,block1_in,52,5,497213
SWAY_PROFILE,embedding_in,52,12,497215
SWAY_PROFILE,head_in,52,1,497215
SWAY_PROFILE,patch_ready,52,13,497216
SWAY_PROFILE,block0_in,52,11,497803
SWAY_PROFILE,block1_in,52,6,497803
SWAY_PROFILE,embedding_in,52,13,497805
SWAY_PROFILE,head_in,52,2,497805
SWAY_PROFILE,patch_ready,52,14,497806
SWAY_PROFILE,block0_in,52,12,498393
SWAY_PROFILE,block1_in,52,7,498393
SWAY_PROFILE,embedding_in,52,14,498395
SWAY_PROFILE,head_in,52,3,498395
SWAY_PROFILE,patch_ready,52,15,498396
SWAY_PERF_INPUT_FRAME,54,489239,498686
SWAY_PROFILE,block0_in,52,13,498985
SWAY_PROFILE,block1_in,52,8,498985
SWAY_PROFILE,embedding_in,52,15,498987
SWAY_PROFILE,head_in,52,4,498987
SWAY_PROFILE,patch_ready,53,0,498988
SWAY_PROFILE,head_output_in,51,0,499326
SWAY_PROFILE,block0_in,52,14,499575
SWAY_PROFILE,block1_in,52,9,499575
SWAY_PROFILE,embedding_in,53,0,499577
SWAY_PROFILE,head_in,52,5,499577
SWAY_PROFILE,patch_ready,53,1,499578
SWAY_PROFILE,serialize_in,51,0,500068
SWAY_PERF_OUTPUT,2907,45,500070
SWAY_PERF_OUTPUT,2908,127,500071
SWAY_PERF_OUTPUT,2909,-30,500072
SWAY_PERF_OUTPUT,2910,40,500073
SWAY_PERF_OUTPUT,2911,34,500074
SWAY_PERF_OUTPUT,2912,87,500075
SWAY_PERF_OUTPUT,2913,0,500076
SWAY_PERF_OUTPUT,2914,38,500077
SWAY_PERF_OUTPUT,2915,77,500078
SWAY_PERF_OUTPUT,2916,-2,500079
SWAY_PERF_OUTPUT,2917,28,500080
SWAY_PERF_OUTPUT,2918,70,500081
SWAY_PERF_OUTPUT,2919,-24,500082
SWAY_PERF_OUTPUT,2920,31,500083
SWAY_PERF_OUTPUT,2921,50,500084
SWAY_PERF_OUTPUT,2922,123,500085
SWAY_PERF_OUTPUT,2923,38,500086
SWAY_PERF_OUTPUT,2924,95,500087
SWAY_PERF_OUTPUT,2925,56,500088
SWAY_PERF_OUTPUT,2926,-18,500089
SWAY_PERF_OUTPUT,2927,-5,500090
SWAY_PERF_OUTPUT,2928,-13,500091
SWAY_PERF_OUTPUT,2929,72,500092
SWAY_PERF_OUTPUT,2930,46,500093
SWAY_PERF_OUTPUT,2931,35,500094
SWAY_PERF_OUTPUT,2932,17,500095
SWAY_PERF_OUTPUT,2933,-75,500096
SWAY_PERF_OUTPUT,2934,-6,500097
SWAY_PERF_OUTPUT,2935,-39,500098
SWAY_PERF_OUTPUT,2936,-28,500099
SWAY_PERF_OUTPUT,2937,-27,500100
SWAY_PERF_OUTPUT,2938,-60,500101
SWAY_PERF_OUTPUT,2939,-2,500102
SWAY_PERF_OUTPUT,2940,27,500103
SWAY_PERF_OUTPUT,2941,71,500104
SWAY_PERF_OUTPUT,2942,117,500105
SWAY_PERF_OUTPUT,2943,-2,500106
SWAY_PERF_OUTPUT,2944,-19,500107
SWAY_PERF_OUTPUT,2945,25,500108
SWAY_PERF_OUTPUT,2946,34,500109
SWAY_PERF_OUTPUT,2947,-36,500110
SWAY_PERF_OUTPUT,2948,21,500111
SWAY_PERF_OUTPUT,2949,-36,500112
SWAY_PERF_OUTPUT,2950,96,500113
SWAY_PERF_OUTPUT,2951,-49,500114
SWAY_PERF_OUTPUT,2952,50,500115
SWAY_PERF_OUTPUT,2953,-42,500116
SWAY_PERF_OUTPUT,2954,-96,500117
SWAY_PERF_OUTPUT,2955,0,500118
SWAY_PERF_OUTPUT,2956,27,500119
SWAY_PERF_OUTPUT,2957,-37,500120
