stage,frame,token,input_cycle,output_cycle,elapsed_cycles
patch_queue,36,6,341914,342503,589
embedding,36,6,342503,343683,1180
block0,36,6,343683,346635,2952
block1,36,6,346635,348999,2364
patch_queue,36,7,342504,343095,591
embedding,36,7,343095,344273,1178
block0,36,7,344273,347225,2952
block1,36,7,347225,349589,2364
patch_queue,36,8,343096,343685,589
embedding,36,8,343685,344863,1178
block0,36,8,344863,347817,2954
block1,36,8,347817,350181,2364
patch_queue,36,9,343686,344275,589
embedding,36,9,344275,345455,1180
block0,36,9,345455,348407,2952
block1,36,9,348407,350771,2364
patch_queue,36,10,344276,344865,589
embedding,36,10,344865,346045,1180
block0,36,10,346045,348997,2952
block1,36,10,348997,351361,2364
patch_queue,36,11,344866,345457,591
embedding,36,11,345457,346635,1178
block0,36,11,346635,349587,2952
block1,36,11,349587,351951,2364
patch_queue,36,12,345458,346047,589
embedding,36,12,346047,347225,1178
block0,36,12,347225,350179,2954
block1,36,12,350179,352543,2364
patch_queue,36,13,346048,346637,589
embedding,36,13,346637,347817,1180
block0,36,13,347817,350769,2952
block1,36,13,350769,353133,2364
patch_queue,36,14,346638,347227,589
embedding,36,14,347227,348407,1180
block0,36,14,348407,351359,2952
block1,36,14,351359,353723,2364
patch_queue,36,15,347228,347819,591
embedding,36,15,347819,348997,1178
block0,36,15,348997,351949,2952
block1,36,15,351949,354313,2364
head_hidden_first_token,36,0,345457,357606,12149
head_hidden_last_token,36,15,354313,357606,3293
head_output,36,0,357606,358348,742
serializer,36,0,358348,358406,58
patch_queue,37,0,347820,348409,589
embedding,37,0,348409,349587,1178
block0,37,0,349587,352541,2954
block1,37,0,352541,354905,2364
patch_queue,37,1,348410,348999,589
embedding,37,1,348999,350179,1180
block0,37,1,350179,353131,2952
block1,37,1,353131,355495,2364
patch_queue,37,2,349000,349589,589
embedding,37,2,349589,350769,1180
block0,37,2,350769,353721,2952
block1,37,2,353721,356085,2364
patch_queue,37,3,349590,350181,591
embedding,37,3,350181,351359,1178
block0,37,3,351359,354311,2952
block1,37,3,354311,356675,2364
patch_queue,37,4,350182,350771,589
embedding,37,4,350771,351949,1178
block0,37,4,351949,354903,2954
block1,37,4,354903,357267,2364
patch_queue,37,5,350772,351361,589
embedding,37,5,351361,352541,1180
block0,37,5,352541,355493,2952
block1,37,5,355493,357857,2364
patch_queue,37,6,351362,351951,589
embedding,37,6,351951,353131,1180
block0,37,6,353131,356083,2952
block1,37,6,356083,358447,2364
patch_queue,37,7,351952,352543,591
embedding,37,7,352543,353721,1178
block0,37,7,353721,356673,2952
block1,37,7,356673,359037,2364
patch_queue,37,8,352544,353133,589
embedding,37,8,353133,354311,1178
block0,37,8,354311,357265,2954
block1,37,8,357265,359629,2364
patch_queue,37,9,353134,353723,589
embedding,37,9,353723,354903,1180
block0,37,9,354903,357855,2952
block1,37,9,357855,360219,2364
patch_queue,37,10,353724,354313,589
embedding,37,10,354313,355493,1180
block0,37,10,355493,358445,2952
block1,37,10,358445,360809,2364
patch_queue,37,11,354314,354905,591
embedding,37,11,354905,356083,1178
block0,37,11,356083,359035,2952
block1,37,11,359035,361399,2364
patch_queue,37,12,354906,355495,589
embedding,37,12,355495,356673,1178
block0,37,12,356673,359627,2954
block1,37,12,359627,361991,2364
patch_queue,37,13,355496,356085,589
embedding,37,13,356085,357265,1180
block0,37,13,357265,360217,2952
block1,37,13,360217,362581,2364
patch_queue,37,14,356086,356675,589
embedding,37,14,356675,357855,1180
block0,37,14,357855,360807,2952
block1,37,14,360807,363171,2364
patch_queue,37,15,356676,357267,591
embedding,37,15,357267,358445,1178
block0,37,15,358445,361397,2952
block1,37,15,361397,363761,2364
head_hidden_first_token,37,0,354905,367054,12149
head_hidden_last_token,37,15,363761,367054,3293
head_output,37,0,367054,367796,742
serializer,37,0,367796,367854,58
patch_queue,38,0,357268,357857,589
embedding,38,0,357857,359035,1178
block0,38,0,359035,361989,2954
block1,38,0,361989,364353,2364
patch_queue,38,1,357858,358447,589
embedding,38,1,358447,359627,1180
block0,38,1,359627,362579,2952
block1,38,1,362579,364943,2364
patch_queue,38,2,358448,359037,589
embedding,38,2,359037,360217,1180
block0,38,2,360217,363169,2952
block1,38,2,363169,365533,2364
patch_queue,38,3,359038,359629,591
embedding,38,3,359629,360807,1178
block0,38,3,360807,363759,2952
block1,38,3,363759,366123,2364
patch_queue,38,4,359630,360219,589
embedding,38,4,360219,361397,1178
block0,38,4,361397,364351,2954
block1,38,4,364351,366715,2364
patch_queue,38,5,360220,360809,589
embedding,38,5,360809,361989,1180
block0,38,5,361989,364941,2952
block1,38,5,364941,367305,2364
patch_queue,38,6,360810,361399,589
embedding,38,6,361399,362579,1180
block0,38,6,362579,365531,2952
block1,38,6,365531,367895,2364
patch_queue,38,7,361400,361991,591
embedding,38,7,361991,363169,1178
block0,38,7,363169,366121,2952
block1,38,7,366121,368485,2364
patch_queue,38,8,361992,362581,589
embedding,38,8,362581,363759,1178
block0,38,8,363759,366713,2954
block1,38,8,366713,369077,2364
patch_queue,38,9,362582,363171,589
embedding,38,9,363171,364351,1180
block0,38,9,364351,367303,2952
block1,38,9,367303,369667,2364
patch_queue,38,10,363172,363761,589
embedding,38,10,363761,364941,1180
block0,38,10,364941,367893,2952
block1,38,10,367893,370257,2364
patch_queue,38,11,363762,364353,591
embedding,38,11,364353,365531,1178
block0,38,11,365531,368483,2952
block1,38,11,368483,370847,2364
patch_queue,38,12,364354,364943,589
embedding,38,12,364943,366121,1178
block0,38,12,366121,369075,2954
block1,38,12,369075,371439,2364
patch_queue,38,13,364944,365533,589
embedding,38,13,365533,366713,1180
block0,38,13,366713,369665,2952
block1,38,13,369665,372029,2364
patch_queue,38,14,365534,366123,589
embedding,38,14,366123,367303,1180
block0,38,14,367303,370255,2952
block1,38,14,370255,372619,2364
patch_queue,38,15,366124,366715,591
embedding,38,15,366715,367893,1178
block0,38,15,367893,370845,2952
block1,38,15,370845,373209,2364
head_hidden_first_token,38,0,364353,376502,12149
head_hidden_last_token,38,15,373209,376502,3293
head_output,38,0,376502,377244,742
serializer,38,0,377244,377302,58
patch_queue,39,0,366716,367305,589
embedding,39,0,367305,368483,1178
block0,39,0,368483,371437,2954
block1,39,0,371437,373801,2364
patch_queue,39,1,367306,367895,589
embedding,39,1,367895,369075,1180
block0,39,1,369075,372027,2952
block1,39,1,372027,374391,2364
patch_queue,39,2,367896,368485,589
embedding,39,2,368485,369665,1180
block0,39,2,369665,372617,2952
block1,39,2,372617,374981,2364
patch_queue,39,3,368486,369077,591
embedding,39,3,369077,370255,1178
block0,39,3,370255,373207,2952
block1,39,3,373207,375571,2364
patch_queue,39,4,369078,369667,589
embedding,39,4,369667,370845,1178
block0,39,4,370845,373799,2954
block1,39,4,373799,376163,2364
patch_queue,39,5,369668,370257,589
embedding,39,5,370257,371437,1180
block0,39,5,371437,374389,2952
block1,39,5,374389,376753,2364
patch_queue,39,6,370258,370847,589
embedding,39,6,370847,372027,1180
block0,39,6,372027,374979,2952
block1,39,6,374979,377343,2364
patch_queue,39,7,370848,371439,591
embedding,39,7,371439,372617,1178
block0,39,7,372617,375569,2952
block1,39,7,375569,377933,2364
patch_queue,39,8,371440,372029,589
embedding,39,8,372029,373207,1178
block0,39,8,373207,376161,2954
block1,39,8,376161,378525,2364
patch_queue,39,9,372030,372619,589
embedding,39,9,372619,373799,1180
block0,39,9,373799,376751,2952
block1,39,9,376751,379115,2364
patch_queue,39,10,372620,373209,589
embedding,39,10,373209,374389,1180
block0,39,10,374389,377341,2952
block1,39,10,377341,379705,2364
patch_queue,39,11,373210,373801,591
embedding,39,11,373801,374979,1178
block0,39,11,374979,377931,2952
block1,39,11,377931,380295,2364
patch_queue,39,12,373802,374391,589
embedding,39,12,374391,375569,1178
block0,39,12,375569,378523,2954
block1,39,12,378523,380887,2364
patch_queue,39,13,374392,374981,589
embedding,39,13,374981,376161,1180
block0,39,13,376161,379113,2952
block1,39,13,379113,381477,2364
patch_queue,39,14,374982,375571,589
embedding,39,14,375571,376751,1180
block0,39,14,376751,379703,2952
block1,39,14,379703,382067,2364
patch_queue,39,15,375572,376163,591
embedding,39,15,376163,377341,1178
block0,39,15,377341,380293,2952
block1,39,15,380293,382657,2364
head_hidden_first_token,39,0,373801,385950,12149
head_hidden_last_token,39,15,382657,385950,3293
head_output,39,0,385950,386692,742
serializer,39,0,386692,386750,58
patch_queue,40,0,376164,376753,589
embedding,40,0,376753,377931,1178
block0,40,0,377931,380885,2954
block1,40,0,380885,383249,2364
patch_queue,40,1,376754,377343,589
embedding,40,1,377343,378523,1180
block0,40,1,378523,381475,2952
block1,40,1,381475,383839,2364
patch_queue,40,2,377344,377933,589
embedding,40,2,377933,379113,1180
block0,40,2,379113,382065,2952
block1,40,2,382065,384429,2364
patch_queue,40,3,377934,378525,591
embedding,40,3,378525,379703,1178
block0,40,3,379703,382655,2952
block1,40,3,382655,385019,2364
patch_queue,40,4,378526,379115,589
embedding,40,4,379115,380293,1178
block0,40,4,380293,383247,2954
block1,40,4,383247,385611,2364
patch_queue,40,5,379116,379705,589
embedding,40,5,379705,380885,1180
block0,40,5,380885,383837,2952
block1,40,5,383837,386201,2364
patch_queue,40,6,379706,380295,589
embedding,40,6,380295,381475,1180
block0,40,6,381475,384427,2952
block1,40,6,384427,386791,2364
patch_queue,40,7,380296,380887,591
embedding,40,7,380887,382065,1178
block0,40,7,382065,385017,2952
block1,40,7,385017,387381,2364
patch_queue,40,8,380888,381477,589
embedding,40,8,381477,382655,1178
block0,40,8,382655,385609,2954
block1,40,8,385609,387973,2364
patch_queue,40,9,381478,382067,589
embedding,40,9,382067,383247,1180
block0,40,9,383247,386199,2952
block1,40,9,386199,388563,2364
patch_queue,40,10,382068,382657,589
embedding,40,10,382657,383837,1180
block0,40,10,383837,386789,2952
block1,40,10,386789,389153,2364
patch_queue,40,11,382658,383249,591
embedding,40,11,383249,384427,1178
block0,40,11,384427,387379,2952
block1,40,11,387379,389743,2364
patch_queue,40,12,383250,383839,589
embedding,40,12,383839,385017,1178
block0,40,12,385017,387971,2954
block1,40,12,387971,390335,2364
patch_queue,40,13,383840,384429,589
embedding,40,13,384429,385609,1180
block0,40,13,385609,388561,2952
block1,40,13,388561,390925,2364
patch_queue,40,14,384430,385019,589
embedding,40,14,385019,386199,1180
block0,40,14,386199,389151,2952
block1,40,14,389151,391515,2364
patch_queue,40,15,385020,385611,591
embedding,40,15,385611,386789,1178
block0,40,15,386789,389741,2952
block1,40,15,389741,392105,2364
head_hidden_first_token,40,0,383249,395398,12149
head_hidden_last_token,40,15,392105,395398,3293
head_output,40,0,395398,396140,742
serializer,40,0,396140,396198,58
patch_queue,41,0,385612,386201,589
embedding,41,0,386201,387379,1178
block0,41,0,387379,390333,2954
block1,41,0,390333,392697,2364
patch_queue,41,1,386202,386791,589
embedding,41,1,386791,387971,1180
block0,41,1,387971,390923,2952
block1,41,1,390923,393287,2364
patch_queue,41,2,386792,387381,589
embedding,41,2,387381,388561,1180
block0,41,2,388561,391513,2952
block1,41,2,391513,393877,2364
patch_queue,41,3,387382,387973,591
embedding,41,3,387973,389151,1178
block0,41,3,389151,392103,2952
block1,41,3,392103,394467,2364
patch_queue,41,4,387974,388563,589
embedding,41,4,388563,389741,1178
block0,41,4,389741,392695,2954
block1,41,4,392695,395059,2364
patch_queue,41,5,388564,389153,589
embedding,41,5,389153,390333,1180
block0,41,5,390333,393285,2952
block1,41,5,393285,395649,2364
patch_queue,41,6,389154,389743,589
embedding,41,6,389743,390923,1180
block0,41,6,390923,393875,2952
block1,41,6,393875,396239,2364
patch_queue,41,7,389744,390335,591
embedding,41,7,390335,391513,1178
block0,41,7,391513,394465,2952
block1,41,7,394465,396829,2364
patch_queue,41,8,390336,390925,589
embedding,41,8,390925,392103,1178
block0,41,8,392103,395057,2954
block1,41,8,395057,397421,2364
patch_queue,41,9,390926,391515,589
embedding,41,9,391515,392695,1180
block0,41,9,392695,395647,2952
block1,41,9,395647,398011,2364
patch_queue,41,10,391516,392105,589
embedding,41,10,392105,393285,1180
block0,41,10,393285,396237,2952
block1,41,10,396237,398601,2364
patch_queue,41,11,392106,392697,591
embedding,41,11,392697,393875,1178
block0,41,11,393875,396827,2952
block1,41,11,396827,399191,2364
patch_queue,41,12,392698,393287,589
embedding,41,12,393287,394465,1178
block0,41,12,394465,397419,2954
block1,41,12,397419,399783,2364
patch_queue,41,13,393288,393877,589
embedding,41,13,393877,395057,1180
block0,41,13,395057,398009,2952
block1,41,13,398009,400373,2364
patch_queue,41,14,393878,394467,589
embedding,41,14,394467,395647,1180
block0,41,14,395647,398599,2952
block1,41,14,398599,400963,2364
patch_queue,41,15,394468,395059,591
embedding,41,15,395059,396237,1178
block0,41,15,396237,399189,2952
block1,41,15,399189,401553,2364
head_hidden_first_token,41,0,392697,404846,12149
head_hidden_last_token,41,15,401553,404846,3293
head_output,41,0,404846,405588,742
serializer,41,0,405588,405646,58
patch_queue,42,0,395060,395649,589
embedding,42,0,395649,396827,1178
block0,42,0,396827,399781,2954
block1,42,0,399781,402145,2364
patch_queue,42,1,395650,396239,589
embedding,42,1,396239,397419,1180
block0,42,1,397419,400371,2952
block1,42,1,400371,402735,2364
patch_queue,42,2,396240,396829,589
embedding,42,2,396829,398009,1180
block0,42,2,398009,400961,2952
block1,42,2,400961,403325,2364
patch_queue,42,3,396830,397421,591
embedding,42,3,397421,398599,1178
block0,42,3,398599,401551,2952
block1,42,3,401551,403915,2364
patch_queue,42,4,397422,398011,589
embedding,42,4,398011,399189,1178
block0,42,4,399189,402143,2954
block1,42,4,402143,404507,2364
patch_queue,42,5,398012,398601,589
embedding,42,5,398601,399781,1180
block0,42,5,399781,402733,2952
block1,42,5,402733,405097,2364
patch_queue,42,6,398602,399191,589
embedding,42,6,399191,400371,1180
block0,42,6,400371,403323,2952
block1,42,6,403323,405687,2364
patch_queue,42,7,399192,399783,591
embedding,42,7,399783,400961,1178
block0,42,7,400961,403913,2952
block1,42,7,403913,406277,2364
patch_queue,42,8,399784,400373,589
embedding,42,8,400373,401551,1178
block0,42,8,401551,404505,2954
block1,42,8,404505,406869,2364
patch_queue,42,9,400374,400963,589
embedding,42,9,400963,402143,1180
block0,42,9,402143,405095,2952
block1,42,9,405095,407459,2364
patch_queue,42,10,400964,401553,589
embedding,42,10,401553,402733,1180
block0,42,10,402733,405685,2952
block1,42,10,405685,408049,2364
patch_queue,42,11,401554,402145,591
embedding,42,11,402145,403323,1178
block0,42,11,403323,406275,2952
block1,42,11,406275,408639,2364
patch_queue,42,12,402146,402735,589
embedding,42,12,402735,403913,1178
block0,42,12,403913,406867,2954
block1,42,12,406867,409231,2364
patch_queue,42,13,402736,403325,589
embedding,42,13,403325,404505,1180
block0,42,13,404505,407457,2952
block1,42,13,407457,409821,2364
patch_queue,42,14,403326,403915,589
embedding,42,14,403915,405095,1180
block0,42,14,405095,408047,2952
block1,42,14,408047,410411,2364
patch_queue,42,15,403916,404507,591
embedding,42,15,404507,405685,1178
block0,42,15,405685,408637,2952
block1,42,15,408637,411001,2364
head_hidden_first_token,42,0,402145,414294,12149
head_hidden_last_token,42,15,411001,414294,3293
head_output,42,0,414294,415036,742
serializer,42,0,415036,415094,58
patch_queue,43,0,404508,405097,589
embedding,43,0,405097,406275,1178
block0,43,0,406275,409229,2954
block1,43,0,409229,411593,2364
patch_queue,43,1,405098,405687,589
embedding,43,1,405687,406867,1180
block0,43,1,406867,409819,2952
block1,43,1,409819,412183,2364
patch_queue,43,2,405688,406277,589
embedding,43,2,406277,407457,1180
block0,43,2,407457,410409,2952
block1,43,2,410409,412773,2364
patch_queue,43,3,406278,406869,591
embedding,43,3,406869,408047,1178
block0,43,3,408047,410999,2952
block1,43,3,410999,413363,2364
patch_queue,43,4,406870,407459,589
embedding,43,4,407459,408637,1178
block0,43,4,408637,411591,2954
block1,43,4,411591,413955,2364
patch_queue,43,5,407460,408049,589
embedding,43,5,408049,409229,1180
block0,43,5,409229,412181,2952
block1,43,5,412181,414545,2364
patch_queue,43,6,408050,408639,589
embedding,43,6,408639,409819,1180
block0,43,6,409819,412771,2952
block1,43,6,412771,415135,2364
patch_queue,43,7,408640,409231,591
embedding,43,7,409231,410409,1178
block0,43,7,410409,413361,2952
block1,43,7,413361,415725,2364
patch_queue,43,8,409232,409821,589
embedding,43,8,409821,410999,1178
block0,43,8,410999,413953,2954
block1,43,8,413953,416317,2364
patch_queue,43,9,409822,410411,589
embedding,43,9,410411,411591,1180
block0,43,9,411591,414543,2952
block1,43,9,414543,416907,2364
patch_queue,43,10,410412,411001,589
embedding,43,10,411001,412181,1180
block0,43,10,412181,415133,2952
block1,43,10,415133,417497,2364
patch_queue,43,11,411002,411593,591
embedding,43,11,411593,412771,1178
block0,43,11,412771,415723,2952
block1,43,11,415723,418087,2364
patch_queue,43,12,411594,412183,589
embedding,43,12,412183,413361,1178
block0,43,12,413361,416315,2954
block1,43,12,416315,418679,2364
patch_queue,43,13,412184,412773,589
embedding,43,13,412773,413953,1180
block0,43,13,413953,416905,2952
block1,43,13,416905,419269,2364
patch_queue,43,14,412774,413363,589
embedding,43,14,413363,414543,1180
block0,43,14,414543,417495,2952
block1,43,14,417495,419859,2364
patch_queue,43,15,413364,413955,591
embedding,43,15,413955,415133,1178
block0,43,15,415133,418085,2952
block1,43,15,418085,420449,2364
head_hidden_first_token,43,0,411593,423742,12149
head_hidden_last_token,43,15,420449,423742,3293
head_output,43,0,423742,424484,742
serializer,43,0,424484,424542,58
patch_queue,44,0,413956,414545,589
embedding,44,0,414545,415723,1178
block0,44,0,415723,418677,2954
block1,44,0,418677,421041,2364
patch_queue,44,1,414546,415135,589
embedding,44,1,415135,416315,1180
block0,44,1,416315,419267,2952
block1,44,1,419267,421631,2364
patch_queue,44,2,415136,415725,589
embedding,44,2,415725,416905,1180
block0,44,2,416905,419857,2952
block1,44,2,419857,422221,2364
patch_queue,44,3,415726,416317,591
embedding,44,3,416317,417495,1178
block0,44,3,417495,420447,2952
block1,44,3,420447,422811,2364
patch_queue,44,4,416318,416907,589
embedding,44,4,416907,418085,1178
block0,44,4,418085,421039,2954
block1,44,4,421039,423403,2364
patch_queue,44,5,416908,417497,589
embedding,44,5,417497,418677,1180
block0,44,5,418677,421629,2952
block1,44,5,421629,423993,2364
patch_queue,44,6,417498,418087,589
embedding,44,6,418087,419267,1180
block0,44,6,419267,422219,2952
block1,44,6,422219,424583,2364
patch_queue,44,7,418088,418679,591
embedding,44,7,418679,419857,1178
block0,44,7,419857,422809,2952
block1,44,7,422809,425173,2364
patch_queue,44,8,418680,419269,589
embedding,44,8,419269,420447,1178
block0,44,8,420447,423401,2954
block1,44,8,423401,425765,2364
patch_queue,44,9,419270,419859,589
embedding,44,9,419859,421039,1180
block0,44,9,421039,423991,2952
block1,44,9,423991,426355,2364
patch_queue,44,10,419860,420449,589
embedding,44,10,420449,421629,1180
block0,44,10,421629,424581,2952
block1,44,10,424581,426945,2364
patch_queue,44,11,420450,421041,591
embedding,44,11,421041,422219,1178
block0,44,11,422219,425171,2952
block1,44,11,425171,427535,2364
patch_queue,44,12,421042,421631,589
embedding,44,12,421631,422809,1178
block0,44,12,422809,425763,2954
block1,44,12,425763,428127,2364
patch_queue,44,13,421632,422221,589
embedding,44,13,422221,423401,1180
block0,44,13,423401,426353,2952
block1,44,13,426353,428717,2364
patch_queue,44,14,422222,422811,589
embedding,44,14,422811,423991,1180
block0,44,14,423991,426943,2952
block1,44,14,426943,429307,2364
patch_queue,44,15,422812,423403,591
embedding,44,15,423403,424581,1178
block0,44,15,424581,427533,2952
block1,44,15,427533,429897,2364
head_hidden_first_token,44,0,421041,433190,12149
head_hidden_last_token,44,15,429897,433190,3293
head_output,44,0,433190,433932,742
serializer,44,0,433932,433990,58
patch_queue,45,0,423404,423993,589
embedding,45,0,423993,425171,1178
block0,45,0,425171,428125,2954
block1,45,0,428125,430489,2364
patch_queue,45,1,423994,424583,589
embedding,45,1,424583,425763,1180
block0,45,1,425763,428715,2952
block1,45,1,428715,431079,2364
patch_queue,45,2,424584,425173,589
embedding,45,2,425173,426353,1180
block0,45,2,426353,429305,2952
block1,45,2,429305,431669,2364
patch_queue,45,3,425174,425765,591
embedding,45,3,425765,426943,1178
block0,45,3,426943,429895,2952
block1,45,3,429895,432259,2364
patch_queue,45,4,425766,426355,589
embedding,45,4,426355,427533,1178
block0,45,4,427533,430487,2954
block1,45,4,430487,432851,2364
patch_queue,45,5,426356,426945,589
embedding,45,5,426945,428125,1180
block0,45,5,428125,431077,2952
block1,45,5,431077,433441,2364
patch_queue,45,6,426946,427535,589
embedding,45,6,427535,428715,1180
block0,45,6,428715,431667,2952
block1,45,6,431667,434031,2364
patch_queue,45,7,427536,428127,591
embedding,45,7,428127,429305,1178
block0,45,7,429305,432257,2952
block1,45,7,432257,434621,2364
patch_queue,45,8,428128,428717,589
embedding,45,8,428717,429895,1178
block0,45,8,429895,432849,2954
block1,45,8,432849,435213,2364
patch_queue,45,9,428718,429307,589
embedding,45,9,429307,430487,1180
block0,45,9,430487,433439,2952
block1,45,9,433439,435803,2364
patch_queue,45,10,429308,429897,589
embedding,45,10,429897,431077,1180
block0,45,10,431077,434029,2952
block1,45,10,434029,436393,2364
patch_queue,45,11,429898,430489,591
embedding,45,11,430489,431667,1178
block0,45,11,431667,434619,2952
block1,45,11,434619,436983,2364
patch_queue,45,12,430490,431079,589
embedding,45,12,431079,432257,1178
block0,45,12,432257,435211,2954
block1,45,12,435211,437575,2364
patch_queue,45,13,431080,431669,589
embedding,45,13,431669,432849,1180
block0,45,13,432849,435801,2952
block1,45,13,435801,438165,2364
patch_queue,45,14,431670,432259,589
embedding,45,14,432259,433439,1180
block0,45,14,433439,436391,2952
block1,45,14,436391,438755,2364
patch_queue,45,15,432260,432851,591
embedding,45,15,432851,434029,1178
block0,45,15,434029,436981,2952
block1,45,15,436981,439345,2364
head_hidden_first_token,45,0,430489,442638,12149
head_hidden_last_token,45,15,439345,442638,3293
head_output,45,0,442638,443380,742
serializer,45,0,443380,443438,58
patch_queue,46,0,432852,433441,589
embedding,46,0,433441,434619,1178
block0,46,0,434619,437573,2954
block1,46,0,437573,439937,2364
patch_queue,46,1,433442,434031,589
embedding,46,1,434031,435211,1180
block0,46,1,435211,438163,2952
block1,46,1,438163,440527,2364
patch_queue,46,2,434032,434621,589
embedding,46,2,434621,435801,1180
block0,46,2,435801,438753,2952
block1,46,2,438753,441117,2364
patch_queue,46,3,434622,435213,591
embedding,46,3,435213,436391,1178
block0,46,3,436391,439343,2952
block1,46,3,439343,441707,2364
patch_queue,46,4,435214,435803,589
embedding,46,4,435803,436981,1178
block0,46,4,436981,439935,2954
block1,46,4,439935,442299,2364
patch_queue,46,5,435804,436393,589
embedding,46,5,436393,437573,1180
block0,46,5,437573,440525,2952
block1,46,5,440525,442889,2364
patch_queue,46,6,436394,436983,589
embedding,46,6,436983,438163,1180
block0,46,6,438163,441115,2952
block1,46,6,441115,443479,2364
patch_queue,46,7,436984,437575,591
embedding,46,7,437575,438753,1178
block0,46,7,438753,441705,2952
block1,46,7,441705,444069,2364
patch_queue,46,8,437576,438165,589
embedding,46,8,438165,439343,1178
block0,46,8,439343,442297,2954
block1,46,8,442297,444661,2364
patch_queue,46,9,438166,438755,589
embedding,46,9,438755,439935,1180
block0,46,9,439935,442887,2952
block1,46,9,442887,445251,2364
patch_queue,46,10,438756,439345,589
embedding,46,10,439345,440525,1180
block0,46,10,440525,443477,2952
block1,46,10,443477,445841,2364
patch_queue,46,11,439346,439937,591
embedding,46,11,439937,441115,1178
block0,46,11,441115,444067,2952
block1,46,11,444067,446431,2364
patch_queue,46,12,439938,440527,589
embedding,46,12,440527,441705,1178
block0,46,12,441705,444659,2954
block1,46,12,444659,447023,2364
patch_queue,46,13,440528,441117,589
embedding,46,13,441117,442297,1180
block0,46,13,442297,445249,2952
block1,46,13,445249,447613,2364
patch_queue,46,14,441118,441707,589
embedding,46,14,441707,442887,1180
block0,46,14,442887,445839,2952
block1,46,14,445839,448203,2364
patch_queue,46,15,441708,442299,591
embedding,46,15,442299,443477,1178
block0,46,15,443477,446429,2952
block1,46,15,446429,448793,2364
head_hidden_first_token,46,0,439937,452086,12149
head_hidden_last_token,46,15,448793,452086,3293
head_output,46,0,452086,452828,742
serializer,46,0,452828,452886,58
patch_queue,47,0,442300,442889,589
embedding,47,0,442889,444067,1178
block0,47,0,444067,447021,2954
block1,47,0,447021,449385,2364
patch_queue,47,1,442890,443479,589
embedding,47,1,443479,444659,1180
block0,47,1,444659,447611,2952
block1,47,1,447611,449975,2364
patch_queue,47,2,443480,444069,589
embedding,47,2,444069,445249,1180
block0,47,2,445249,448201,2952
block1,47,2,448201,450565,2364
patch_queue,47,3,444070,444661,591
embedding,47,3,444661,445839,1178
block0,47,3,445839,448791,2952
block1,47,3,448791,451155,2364
patch_queue,47,4,444662,445251,589
embedding,47,4,445251,446429,1178
block0,47,4,446429,449383,2954
block1,47,4,449383,451747,2364
patch_queue,47,5,445252,445841,589
embedding,47,5,445841,447021,1180
block0,47,5,447021,449973,2952
block1,47,5,449973,452337,2364
patch_queue,47,6,445842,446431,589
embedding,47,6,446431,447611,1180
block0,47,6,447611,450563,2952
block1,47,6,450563,452927,2364
patch_queue,47,7,446432,447023,591
embedding,47,7,447023,448201,1178
block0,47,7,448201,451153,2952
block1,47,7,451153,453517,2364
patch_queue,47,8,447024,447613,589
embedding,47,8,447613,448791,1178
block0,47,8,448791,451745,2954
block1,47,8,451745,454109,2364
patch_queue,47,9,447614,448203,589
embedding,47,9,448203,449383,1180
block0,47,9,449383,452335,2952
block1,47,9,452335,454699,2364
patch_queue,47,10,448204,448793,589
embedding,47,10,448793,449973,1180
block0,47,10,449973,452925,2952
block1,47,10,452925,455289,2364
patch_queue,47,11,448794,449385,591
embedding,47,11,449385,450563,1178
block0,47,11,450563,453515,2952
block1,47,11,453515,455879,2364
patch_queue,47,12,449386,449975,589
embedding,47,12,449975,451153,1178
block0,47,12,451153,454107,2954
block1,47,12,454107,456471,2364
patch_queue,47,13,449976,450565,589
embedding,47,13,450565,451745,1180
block0,47,13,451745,454697,2952
block1,47,13,454697,457061,2364
patch_queue,47,14,450566,451155,589
embedding,47,14,451155,452335,1180
block0,47,14,452335,455287,2952
block1,47,14,455287,457651,2364
patch_queue,47,15,451156,451747,591
embedding,47,15,451747,452925,1178
block0,47,15,452925,455877,2952
block1,47,15,455877,458241,2364
head_hidden_first_token,47,0,449385,461534,12149
head_hidden_last_token,47,15,458241,461534,3293
head_output,47,0,461534,462276,742
serializer,47,0,462276,462334,58
patch_queue,48,0,451748,452337,589
embedding,48,0,452337,453515,1178
block0,48,0,453515,456469,2954
block1,48,0,456469,458833,2364
patch_queue,48,1,452338,452927,589
embedding,48,1,452927,454107,1180
block0,48,1,454107,457059,2952
block1,48,1,457059,459423,2364
patch_queue,48,2,452928,453517,589
embedding,48,2,453517,454697,1180
block0,48,2,454697,457649,2952
block1,48,2,457649,460013,2364
patch_queue,48,3,453518,454109,591
embedding,48,3,454109,455287,1178
block0,48,3,455287,458239,2952
block1,48,3,458239,460603,2364
patch_queue,48,4,454110,454699,589
embedding,48,4,454699,455877,1178
block0,48,4,455877,458831,2954
block1,48,4,458831,461195,2364
patch_queue,48,5,454700,455289,589
embedding,48,5,455289,456469,1180
block0,48,5,456469,459421,2952
block1,48,5,459421,461785,2364
patch_queue,48,6,455290,455879,589
embedding,48,6,455879,457059,1180
block0,48,6,457059,460011,2952
block1,48,6,460011,462375,2364
patch_queue,48,7,455880,456471,591
embedding,48,7,456471,457649,1178
block0,48,7,457649,460601,2952
block1,48,7,460601,462965,2364
patch_queue,48,8,456472,457061,589
embedding,48,8,457061,458239,1178
