stage,frame,token,input_cycle,output_cycle,elapsed_cycles
normalization_to_ready,50,2,504656,505060,404
normalization_to_ready,50,3,505283,505687,404
normalization_to_ready,50,4,505916,506320,404
normalization_to_ready,50,5,506543,506947,404
normalization_to_ready,50,6,507170,507574,404
normalization_to_ready,50,7,507797,508201,404
normalization_to_ready,50,8,508430,508834,404
normalization_to_ready,50,9,509057,509461,404
normalization_to_ready,50,10,509684,510088,404
normalization_to_ready,50,11,510311,510715,404
normalization_to_ready,50,12,510944,511348,404
normalization_to_ready,50,13,511571,511975,404
normalization_to_ready,50,14,512198,512602,404
normalization_to_ready,50,15,512825,513229,404
normalization_to_ready,51,0,513458,513862,404
normalization_to_ready,51,1,514085,514489,404
normalization_to_ready,51,2,514712,515116,404
normalization_to_ready,51,3,515339,515743,404
normalization_to_ready,51,4,515972,516376,404
normalization_to_ready,51,5,516599,517003,404
normalization_to_ready,51,6,517226,517630,404
normalization_to_ready,51,7,517853,518257,404
normalization_to_ready,51,8,518486,518890,404
normalization_to_ready,51,9,519113,519517,404
normalization_to_ready,51,10,519740,520144,404
normalization_to_ready,51,11,520367,520771,404
normalization_to_ready,51,12,521000,521404,404
normalization_to_ready,51,13,521627,522031,404
normalization_to_ready,51,14,522254,522658,404
normalization_to_ready,51,15,522881,523285,404
normalization_to_ready,52,0,523514,523918,404
normalization_to_ready,52,1,524141,524545,404
normalization_to_ready,52,2,524768,525172,404
normalization_to_ready,52,3,525395,525799,404
normalization_to_ready,52,4,526028,526432,404
normalization_to_ready,52,5,526655,527059,404
normalization_to_ready,52,6,527282,527686,404
normalization_to_ready,52,7,527909,528313,404
normalization_to_ready,52,8,528542,528946,404
normalization_to_ready,52,9,529169,529573,404
normalization_to_ready,52,10,529796,530200,404
normalization_to_ready,52,11,530423,530827,404
normalization_to_ready,52,12,531056,531460,404
normalization_to_ready,52,13,531683,532087,404
normalization_to_ready,52,14,532310,532714,404
normalization_to_ready,52,15,532937,533341,404
normalization_to_ready,53,0,533570,533974,404
normalization_to_ready,53,1,534197,534601,404
normalization_to_ready,53,2,534824,535228,404
normalization_to_ready,53,3,535451,535855,404
normalization_to_ready,53,4,536084,536488,404
normalization_to_ready,53,5,536711,537115,404
normalization_to_ready,53,6,537338,537742,404
normalization_to_ready,53,7,537965,538369,404
normalization_to_ready,53,8,538598,539002,404
normalization_to_ready,53,9,539225,539629,404
normalization_to_ready,53,10,539852,540256,404
normalization_to_ready,53,11,540479,540883,404
normalization_to_ready,53,12,541112,541516,404
normalization_to_ready,53,13,541739,542143,404
normalization_to_ready,53,14,542366,542770,404
normalization_to_ready,53,15,542993,543397,404
normalization_to_ready,54,0,543626,544030,404
normalization_to_ready,54,1,544253,544657,404
normalization_to_ready,54,2,544880,545284,404
normalization_to_ready,54,3,545507,545911,404
normalization_to_ready,54,4,546140,546544,404
normalization_to_ready,54,5,546767,547171,404
normalization_to_ready,54,6,547394,547798,404
normalization_to_ready,54,7,548021,548425,404
normalization_to_ready,54,8,548654,549058,404
normalization_to_ready,54,9,549281,549685,404
normalization_to_ready,54,10,549908,550312,404
normalization_to_ready,54,11,550535,550939,404
normalization_to_ready,54,12,551168,551572,404
normalization_to_ready,54,13,551795,552199,404
normalization_to_ready,54,14,552422,552826,404
normalization_to_ready,54,15,553049,553453,404
normalization_to_ready,55,0,553682,554086,404
normalization_to_ready,55,1,554309,554713,404
normalization_to_ready,55,2,554936,555340,404
normalization_to_ready,55,3,555563,555967,404
normalization_to_ready,55,4,556196,556600,404
normalization_to_ready,55,5,556823,557227,404
normalization_to_ready,55,6,557450,557854,404
normalization_to_ready,55,7,558077,558481,404
normalization_to_ready,55,8,558710,559114,404
normalization_to_ready,55,9,559337,559741,404
normalization_to_ready,55,10,559964,560368,404
normalization_to_ready,55,11,560591,560995,404
normalization_to_ready,55,12,561224,561628,404
normalization_to_ready,55,13,561851,562255,404
normalization_to_ready,55,14,562478,562882,404
normalization_to_ready,55,15,563105,563509,404
normalization_to_ready,56,0,563738,564142,404
normalization_to_ready,56,1,564365,564769,404
normalization_to_ready,56,2,564992,565396,404
normalization_to_ready,56,3,565619,566023,404
normalization_to_ready,56,4,566252,566656,404
normalization_to_ready,56,5,566879,567283,404
normalization_to_ready,56,6,567506,567910,404
normalization_to_ready,56,7,568133,568537,404
normalization_to_ready,56,8,568766,569170,404
normalization_to_ready,56,9,569393,569797,404
normalization_to_ready,56,10,570020,570424,404
normalization_to_ready,56,11,570647,571051,404
normalization_to_ready,56,12,571280,571684,404
normalization_to_ready,56,13,571907,572311,404
normalization_to_ready,56,14,572534,572938,404
normalization_to_ready,56,15,573161,573565,404
normalization_to_ready,57,0,573794,574198,404
normalization_to_ready,57,1,574421,574825,404
normalization_to_ready,57,2,575048,575452,404
normalization_to_ready,57,3,575675,576079,404
normalization_to_ready,57,4,576308,576712,404
normalization_to_ready,57,5,576935,577339,404
normalization_to_ready,57,6,577562,577966,404
normalization_to_ready,57,7,578189,578593,404
normalization_to_ready,57,8,578822,579226,404
normalization_to_ready,57,9,579449,579853,404
normalization_to_ready,57,10,580076,580480,404
normalization_to_ready,57,11,580703,581107,404
normalization_to_ready,57,12,581336,581740,404
normalization_to_ready,57,13,581963,582367,404
normalization_to_ready,57,14,582590,582994,404
normalization_to_ready,57,15,583217,583621,404
normalization_to_ready,58,0,583850,584254,404
normalization_to_ready,58,1,584477,584881,404
normalization_to_ready,58,2,585104,585508,404
normalization_to_ready,58,3,585731,586135,404
normalization_to_ready,58,4,586364,586768,404
normalization_to_ready,58,5,586991,587395,404
normalization_to_ready,58,6,587618,588022,404
normalization_to_ready,58,7,588245,588649,404
normalization_to_ready,58,8,588878,589282,404
normalization_to_ready,58,9,589505,589909,404
normalization_to_ready,58,10,590132,590536,404
normalization_to_ready,58,11,590759,591163,404
normalization_to_ready,58,12,591392,591796,404
normalization_to_ready,58,13,592019,592423,404
normalization_to_ready,58,14,592646,593050,404
normalization_to_ready,58,15,593273,593677,404
normalization_to_ready,59,0,593906,594310,404
normalization_to_ready,59,1,594533,594937,404
normalization_to_ready,59,2,595160,595564,404
normalization_to_ready,59,3,595787,596191,404
normalization_to_ready,59,4,596420,596824,404
normalization_to_ready,59,5,597047,597451,404
normalization_to_ready,59,6,597674,598078,404
normalization_to_ready,59,7,598301,598705,404
normalization_to_ready,59,8,598934,599338,404
normalization_to_ready,59,9,599561,599965,404
normalization_to_ready,59,10,600188,600592,404
normalization_to_ready,59,11,600815,601219,404
normalization_to_ready,59,12,601448,601852,404
normalization_to_ready,59,13,602075,602479,404
normalization_to_ready,59,14,602702,603106,404
normalization_to_ready,59,15,603329,603733,404
normalization_to_ready,60,0,603962,604366,404
normalization_to_ready,60,1,604589,604993,404
normalization_to_ready,60,2,605216,605620,404
normalization_to_ready,60,3,605843,606247,404
normalization_to_ready,60,4,606476,606880,404
normalization_to_ready,60,5,607103,607507,404
normalization_to_ready,60,6,607730,608134,404
normalization_to_ready,60,7,608357,608761,404
normalization_to_ready,60,8,608990,609394,404
normalization_to_ready,60,9,609617,610021,404
normalization_to_ready,60,10,610244,610648,404
normalization_to_ready,60,11,610871,611275,404
normalization_to_ready,60,12,611504,611908,404
normalization_to_ready,60,13,612131,612535,404
normalization_to_ready,60,14,612758,613162,404
normalization_to_ready,60,15,613385,613789,404
normalization_to_ready,61,0,614018,614422,404
normalization_to_ready,61,1,614645,615049,404
normalization_to_ready,61,2,615272,615676,404
normalization_to_ready,61,3,615899,616303,404
normalization_to_ready,61,4,616532,616936,404
normalization_to_ready,61,5,617159,617563,404
normalization_to_ready,61,6,617786,618190,404
normalization_to_ready,61,7,618413,618817,404
normalization_to_ready,61,8,619046,619450,404
normalization_to_ready,61,9,619673,620077,404
normalization_to_ready,61,10,620300,620704,404
normalization_to_ready,61,11,620927,621331,404
normalization_to_ready,61,12,621560,621964,404
normalization_to_ready,61,13,622187,622591,404
normalization_to_ready,61,14,622814,623218,404
normalization_to_ready,61,15,623441,623845,404
normalization_to_ready,62,0,624074,624478,404
normalization_to_ready,62,1,624701,625105,404
normalization_to_ready,62,2,625328,625732,404
normalization_to_ready,62,3,625955,626359,404
normalization_to_ready,62,4,626588,626992,404
normalization_to_ready,62,5,627215,627619,404
normalization_to_ready,62,6,627842,628246,404
normalization_to_ready,62,7,628469,628873,404
normalization_to_ready,62,8,629102,629506,404
normalization_to_ready,62,9,629729,630133,404
normalization_to_ready,62,10,630356,630760,404
normalization_to_ready,62,11,630983,631387,404
normalization_to_ready,62,12,631616,632020,404
normalization_to_ready,62,13,632243,632647,404
normalization_to_ready,62,14,632870,633274,404
normalization_to_ready,62,15,633497,633901,404
normalization_to_ready,63,0,634130,634534,404
normalization_to_ready,63,1,634757,635161,404
normalization_to_ready,63,2,635384,635788,404
normalization_to_ready,63,3,636011,636415,404
normalization_to_ready,63,4,636644,637048,404
normalization_to_ready,63,5,637271,637675,404
normalization_to_ready,63,6,637898,638302,404
normalization_to_ready,63,7,638525,638929,404
normalization_to_ready,63,8,639158,639562,404
normalization_to_ready,63,9,639785,640189,404
normalization_to_ready,63,10,640412,640816,404
normalization_to_ready,63,11,641039,641443,404
normalization_to_ready,63,12,641672,642076,404
normalization_to_ready,63,13,642299,642703,404
normalization_to_ready,63,14,642926,643330,404
normalization_to_ready,63,15,643553,643957,404
normalization_output_wait,0,0,1006,1007,1
normalization_output_wait,0,1,1411,1634,223
normalization_output_wait,0,2,1816,2261,445
normalization_output_wait,0,3,2262,2888,626
normalization_output_wait,0,4,3520,3521,1
normalization_output_wait,0,5,4147,4148,1
normalization_output_wait,0,6,4774,4775,1
normalization_output_wait,0,7,5401,5402,1
normalization_output_wait,0,8,6034,6035,1
normalization_output_wait,0,9,6661,6662,1
normalization_output_wait,0,10,7288,7289,1
normalization_output_wait,0,11,7915,7916,1
normalization_output_wait,0,12,8548,8549,1
normalization_output_wait,0,13,9175,9176,1
normalization_output_wait,0,14,9802,9803,1
normalization_output_wait,0,15,10429,10430,1
normalization_output_wait,1,0,11062,11063,1
normalization_output_wait,1,1,11689,11690,1
normalization_output_wait,1,2,12316,12317,1
normalization_output_wait,1,3,12943,12944,1
normalization_output_wait,1,4,13576,13577,1
normalization_output_wait,1,5,14203,14204,1
normalization_output_wait,1,6,14830,14831,1
normalization_output_wait,1,7,15457,15458,1
normalization_output_wait,1,8,16090,16091,1
normalization_output_wait,1,9,16717,16718,1
normalization_output_wait,1,10,17344,17345,1
normalization_output_wait,1,11,17971,17972,1
normalization_output_wait,1,12,18604,18605,1
normalization_output_wait,1,13,19231,19232,1
normalization_output_wait,1,14,19858,19859,1
normalization_output_wait,1,15,20485,20486,1
normalization_output_wait,2,0,21118,21119,1
normalization_output_wait,2,1,21745,21746,1
normalization_output_wait,2,2,22372,22373,1
normalization_output_wait,2,3,22999,23000,1
normalization_output_wait,2,4,23632,23633,1
normalization_output_wait,2,5,24259,24260,1
normalization_output_wait,2,6,24886,24887,1
normalization_output_wait,2,7,25513,25514,1
normalization_output_wait,2,8,26146,26147,1
normalization_output_wait,2,9,26773,26774,1
normalization_output_wait,2,10,27400,27401,1
normalization_output_wait,2,11,28027,28028,1
normalization_output_wait,2,12,28660,28661,1
normalization_output_wait,2,13,29287,29288,1
normalization_output_wait,2,14,29914,29915,1
normalization_output_wait,2,15,30541,30542,1
normalization_output_wait,3,0,31174,31175,1
normalization_output_wait,3,1,31801,31802,1
normalization_output_wait,3,2,32428,32429,1
normalization_output_wait,3,3,33055,33056,1
normalization_output_wait,3,4,33688,33689,1
normalization_output_wait,3,5,34315,34316,1
normalization_output_wait,3,6,34942,34943,1
normalization_output_wait,3,7,35569,35570,1
normalization_output_wait,3,8,36202,36203,1
normalization_output_wait,3,9,36829,36830,1
normalization_output_wait,3,10,37456,37457,1
normalization_output_wait,3,11,38083,38084,1
normalization_output_wait,3,12,38716,38717,1
normalization_output_wait,3,13,39343,39344,1
normalization_output_wait,3,14,39970,39971,1
normalization_output_wait,3,15,40597,40598,1
normalization_output_wait,4,0,41230,41231,1
normalization_output_wait,4,1,41857,41858,1
normalization_output_wait,4,2,42484,42485,1
normalization_output_wait,4,3,43111,43112,1
normalization_output_wait,4,4,43744,43745,1
normalization_output_wait,4,5,44371,44372,1
normalization_output_wait,4,6,44998,44999,1
normalization_output_wait,4,7,45625,45626,1
normalization_output_wait,4,8,46258,46259,1
normalization_output_wait,4,9,46885,46886,1
normalization_output_wait,4,10,47512,47513,1
normalization_output_wait,4,11,48139,48140,1
normalization_output_wait,4,12,48772,48773,1
normalization_output_wait,4,13,49399,49400,1
normalization_output_wait,4,14,50026,50027,1
normalization_output_wait,4,15,50653,50654,1
normalization_output_wait,5,0,51286,51287,1
normalization_output_wait,5,1,51913,51914,1
normalization_output_wait,5,2,52540,52541,1
normalization_output_wait,5,3,53167,53168,1
normalization_output_wait,5,4,53800,53801,1
normalization_output_wait,5,5,54427,54428,1
normalization_output_wait,5,6,55054,55055,1
normalization_output_wait,5,7,55681,55682,1
normalization_output_wait,5,8,56314,56315,1
normalization_output_wait,5,9,56941,56942,1
normalization_output_wait,5,10,57568,57569,1
normalization_output_wait,5,11,58195,58196,1
normalization_output_wait,5,12,58828,58829,1
normalization_output_wait,5,13,59455,59456,1
normalization_output_wait,5,14,60082,60083,1
normalization_output_wait,5,15,60709,60710,1
normalization_output_wait,6,0,61342,61343,1
normalization_output_wait,6,1,61969,61970,1
normalization_output_wait,6,2,62596,62597,1
normalization_output_wait,6,3,63223,63224,1
normalization_output_wait,6,4,63856,63857,1
normalization_output_wait,6,5,64483,64484,1
normalization_output_wait,6,6,65110,65111,1
normalization_output_wait,6,7,65737,65738,1
normalization_output_wait,6,8,66370,66371,1
normalization_output_wait,6,9,66997,66998,1
normalization_output_wait,6,10,67624,67625,1
normalization_output_wait,6,11,68251,68252,1
normalization_output_wait,6,12,68884,68885,1
normalization_output_wait,6,13,69511,69512,1
normalization_output_wait,6,14,70138,70139,1
normalization_output_wait,6,15,70765,70766,1
normalization_output_wait,7,0,71398,71399,1
normalization_output_wait,7,1,72025,72026,1
normalization_output_wait,7,2,72652,72653,1
normalization_output_wait,7,3,73279,73280,1
normalization_output_wait,7,4,73912,73913,1
normalization_output_wait,7,5,74539,74540,1
normalization_output_wait,7,6,75166,75167,1
normalization_output_wait,7,7,75793,75794,1
normalization_output_wait,7,8,76426,76427,1
normalization_output_wait,7,9,77053,77054,1
normalization_output_wait,7,10,77680,77681,1
normalization_output_wait,7,11,78307,78308,1
normalization_output_wait,7,12,78940,78941,1
normalization_output_wait,7,13,79567,79568,1
normalization_output_wait,7,14,80194,80195,1
normalization_output_wait,7,15,80821,80822,1
normalization_output_wait,8,0,81454,81455,1
normalization_output_wait,8,1,82081,82082,1
normalization_output_wait,8,2,82708,82709,1
normalization_output_wait,8,3,83335,83336,1
normalization_output_wait,8,4,83968,83969,1
normalization_output_wait,8,5,84595,84596,1
normalization_output_wait,8,6,85222,85223,1
normalization_output_wait,8,7,85849,85850,1
normalization_output_wait,8,8,86482,86483,1
normalization_output_wait,8,9,87109,87110,1
normalization_output_wait,8,10,87736,87737,1
normalization_output_wait,8,11,88363,88364,1
normalization_output_wait,8,12,88996,88997,1
normalization_output_wait,8,13,89623,89624,1
normalization_output_wait,8,14,90250,90251,1
normalization_output_wait,8,15,90877,90878,1
normalization_output_wait,9,0,91510,91511,1
normalization_output_wait,9,1,92137,92138,1
normalization_output_wait,9,2,92764,92765,1
normalization_output_wait,9,3,93391,93392,1
normalization_output_wait,9,4,94024,94025,1
normalization_output_wait,9,5,94651,94652,1
normalization_output_wait,9,6,95278,95279,1
normalization_output_wait,9,7,95905,95906,1
normalization_output_wait,9,8,96538,96539,1
normalization_output_wait,9,9,97165,97166,1
normalization_output_wait,9,10,97792,97793,1
normalization_output_wait,9,11,98419,98420,1
normalization_output_wait,9,12,99052,99053,1
normalization_output_wait,9,13,99679,99680,1
normalization_output_wait,9,14,100306,100307,1
normalization_output_wait,9,15,100933,100934,1
normalization_output_wait,10,0,101566,101567,1
normalization_output_wait,10,1,102193,102194,1
normalization_output_wait,10,2,102820,102821,1
normalization_output_wait,10,3,103447,103448,1
normalization_output_wait,10,4,104080,104081,1
normalization_output_wait,10,5,104707,104708,1
normalization_output_wait,10,6,105334,105335,1
normalization_output_wait,10,7,105961,105962,1
normalization_output_wait,10,8,106594,106595,1
normalization_output_wait,10,9,107221,107222,1
normalization_output_wait,10,10,107848,107849,1
normalization_output_wait,10,11,108475,108476,1
normalization_output_wait,10,12,109108,109109,1
normalization_output_wait,10,13,109735,109736,1
normalization_output_wait,10,14,110362,110363,1
normalization_output_wait,10,15,110989,110990,1
normalization_output_wait,11,0,111622,111623,1
normalization_output_wait,11,1,112249,112250,1
normalization_output_wait,11,2,112876,112877,1
normalization_output_wait,11,3,113503,113504,1
normalization_output_wait,11,4,114136,114137,1
normalization_output_wait,11,5,114763,114764,1
normalization_output_wait,11,6,115390,115391,1
normalization_output_wait,11,7,116017,116018,1
normalization_output_wait,11,8,116650,116651,1
normalization_output_wait,11,9,117277,117278,1
normalization_output_wait,11,10,117904,117905,1
normalization_output_wait,11,11,118531,118532,1
normalization_output_wait,11,12,119164,119165,1
normalization_output_wait,11,13,119791,119792,1
normalization_output_wait,11,14,120418,120419,1
normalization_output_wait,11,15,121045,121046,1
normalization_output_wait,12,0,121678,121679,1
normalization_output_wait,12,1,122305,122306,1
normalization_output_wait,12,2,122932,122933,1
normalization_output_wait,12,3,123559,123560,1
normalization_output_wait,12,4,124192,124193,1
normalization_output_wait,12,5,124819,124820,1
normalization_output_wait,12,6,125446,125447,1
normalization_output_wait,12,7,126073,126074,1
normalization_output_wait,12,8,126706,126707,1
normalization_output_wait,12,9,127333,127334,1
normalization_output_wait,12,10,127960,127961,1
normalization_output_wait,12,11,128587,128588,1
normalization_output_wait,12,12,129220,129221,1
normalization_output_wait,12,13,129847,129848,1
normalization_output_wait,12,14,130474,130475,1
normalization_output_wait,12,15,131101,131102,1
normalization_output_wait,13,0,131734,131735,1
normalization_output_wait,13,1,132361,132362,1
normalization_output_wait,13,2,132988,132989,1
normalization_output_wait,13,3,133615,133616,1
normalization_output_wait,13,4,134248,134249,1
normalization_output_wait,13,5,134875,134876,1
normalization_output_wait,13,6,135502,135503,1
normalization_output_wait,13,7,136129,136130,1
normalization_output_wait,13,8,136762,136763,1
normalization_output_wait,13,9,137389,137390,1
normalization_output_wait,13,10,138016,138017,1
normalization_output_wait,13,11,138643,138644,1
normalization_output_wait,13,12,139276,139277,1
normalization_output_wait,13,13,139903,139904,1
normalization_output_wait,13,14,140530,140531,1
normalization_output_wait,13,15,141157,141158,1
normalization_output_wait,14,0,141790,141791,1
normalization_output_wait,14,1,142417,142418,1
normalization_output_wait,14,2,143044,143045,1
normalization_output_wait,14,3,143671,143672,1
normalization_output_wait,14,4,144304,144305,1
normalization_output_wait,14,5,144931,144932,1
normalization_output_wait,14,6,145558,145559,1
normalization_output_wait,14,7,146185,146186,1
normalization_output_wait,14,8,146818,146819,1
normalization_output_wait,14,9,147445,147446,1
normalization_output_wait,14,10,148072,148073,1
normalization_output_wait,14,11,148699,148700,1
normalization_output_wait,14,12,149332,149333,1
normalization_output_wait,14,13,149959,149960,1
normalization_output_wait,14,14,150586,150587,1
normalization_output_wait,14,15,151213,151214,1
normalization_output_wait,15,0,151846,151847,1
normalization_output_wait,15,1,152473,152474,1
normalization_output_wait,15,2,153100,153101,1
normalization_output_wait,15,3,153727,153728,1
normalization_output_wait,15,4,154360,154361,1
normalization_output_wait,15,5,154987,154988,1
normalization_output_wait,15,6,155614,155615,1
normalization_output_wait,15,7,156241,156242,1
normalization_output_wait,15,8,156874,156875,1
normalization_output_wait,15,9,157501,157502,1
normalization_output_wait,15,10,158128,158129,1
normalization_output_wait,15,11,158755,158756,1
normalization_output_wait,15,12,159388,159389,1
normalization_output_wait,15,13,160015,160016,1
normalization_output_wait,15,14,160642,160643,1
normalization_output_wait,15,15,161269,161270,1
normalization_output_wait,16,0,161902,161903,1
normalization_output_wait,16,1,162529,162530,1
normalization_output_wait,16,2,163156,163157,1
normalization_output_wait,16,3,163783,163784,1
normalization_output_wait,16,4,164416,164417,1
normalization_output_wait,16,5,165043,165044,1
normalization_output_wait,16,6,165670,165671,1
normalization_output_wait,16,7,166297,166298,1
normalization_output_wait,16,8,166930,166931,1
normalization_output_wait,16,9,167557,167558,1
normalization_output_wait,16,10,168184,168185,1
normalization_output_wait,16,11,168811,168812,1
normalization_output_wait,16,12,169444,169445,1
normalization_output_wait,16,13,170071,170072,1
normalization_output_wait,16,14,170698,170699,1
normalization_output_wait,16,15,171325,171326,1
normalization_output_wait,17,0,171958,171959,1
normalization_output_wait,17,1,172585,172586,1
normalization_output_wait,17,2,173212,173213,1
normalization_output_wait,17,3,173839,173840,1
normalization_output_wait,17,4,174472,174473,1
normalization_output_wait,17,5,175099,175100,1
normalization_output_wait,17,6,175726,175727,1
normalization_output_wait,17,7,176353,176354,1
normalization_output_wait,17,8,176986,176987,1
normalization_output_wait,17,9,177613,177614,1
normalization_output_wait,17,10,178240,178241,1
normalization_output_wait,17,11,178867,178868,1
normalization_output_wait,17,12,179500,179501,1
normalization_output_wait,17,13,180127,180128,1
normalization_output_wait,17,14,180754,180755,1
normalization_output_wait,17,15,181381,181382,1
normalization_output_wait,18,0,182014,182015,1
normalization_output_wait,18,1,182641,182642,1
normalization_output_wait,18,2,183268,183269,1
normalization_output_wait,18,3,183895,183896,1
normalization_output_wait,18,4,184528,184529,1
normalization_output_wait,18,5,185155,185156,1
normalization_output_wait,18,6,185782,185783,1
normalization_output_wait,18,7,186409,186410,1
normalization_output_wait,18,8,187042,187043,1
normalization_output_wait,18,9,187669,187670,1
normalization_output_wait,18,10,188296,188297,1
normalization_output_wait,18,11,188923,188924,1
normalization_output_wait,18,12,189556,189557,1
normalization_output_wait,18,13,190183,190184,1
normalization_output_wait,18,14,190810,190811,1
normalization_output_wait,18,15,191437,191438,1
normalization_output_wait,19,0,192070,192071,1
normalization_output_wait,19,1,192697,192698,1
normalization_output_wait,19,2,193324,193325,1
normalization_output_wait,19,3,193951,193952,1
normalization_output_wait,19,4,194584,194585,1
normalization_output_wait,19,5,195211,195212,1
normalization_output_wait,19,6,195838,195839,1
normalization_output_wait,19,7,196465,196466,1
normalization_output_wait,19,8,197098,197099,1
normalization_output_wait,19,9,197725,197726,1
normalization_output_wait,19,10,198352,198353,1
normalization_output_wait,19,11,198979,198980,1
normalization_output_wait,19,12,199612,199613,1
normalization_output_wait,19,13,200239,200240,1
normalization_output_wait,19,14,200866,200867,1
normalization_output_wait,19,15,201493,201494,1
normalization_output_wait,20,0,202126,202127,1
normalization_output_wait,20,1,202753,202754,1
normalization_output_wait,20,2,203380,203381,1
normalization_output_wait,20,3,204007,204008,1
normalization_output_wait,20,4,204640,204641,1
normalization_output_wait,20,5,205267,205268,1
normalization_output_wait,20,6,205894,205895,1
normalization_output_wait,20,7,206521,206522,1
normalization_output_wait,20,8,207154,207155,1
normalization_output_wait,20,9,207781,207782,1
normalization_output_wait,20,10,208408,208409,1
normalization_output_wait,20,11,209035,209036,1
normalization_output_wait,20,12,209668,209669,1
normalization_output_wait,20,13,210295,210296,1
normalization_output_wait,20,14,210922,210923,1
normalization_output_wait,20,15,211549,211550,1
normalization_output_wait,21,0,212182,212183,1
normalization_output_wait,21,1,212809,212810,1
normalization_output_wait,21,2,213436,213437,1
normalization_output_wait,21,3,214063,214064,1
normalization_output_wait,21,4,214696,214697,1
normalization_output_wait,21,5,215323,215324,1
normalization_output_wait,21,6,215950,215951,1
normalization_output_wait,21,7,216577,216578,1
normalization_output_wait,21,8,217210,217211,1
normalization_output_wait,21,9,217837,217838,1
normalization_output_wait,21,10,218464,218465,1
normalization_output_wait,21,11,219091,219092,1
normalization_output_wait,21,12,219724,219725,1
normalization_output_wait,21,13,220351,220352,1
normalization_output_wait,21,14,220978,220979,1
normalization_output_wait,21,15,221605,221606,1
normalization_output_wait,22,0,222238,222239,1
normalization_output_wait,22,1,222865,222866,1
normalization_output_wait,22,2,223492,223493,1
normalization_output_wait,22,3,224119,224120,1
normalization_output_wait,22,4,224752,224753,1
normalization_output_wait,22,5,225379,225380,1
normalization_output_wait,22,6,226006,226007,1
normalization_output_wait,22,7,226633,226634,1
normalization_output_wait,22,8,227266,227267,1
normalization_output_wait,22,9,227893,227894,1
normalization_output_wait,22,10,228520,228521,1
normalization_output_wait,22,11,229147,229148,1
normalization_output_wait,22,12,229780,229781,1
normalization_output_wait,22,13,230407,230408,1
normalization_output_wait,22,14,231034,231035,1
normalization_output_wait,22,15,231661,231662,1
normalization_output_wait,23,0,232294,232295,1
normalization_output_wait,23,1,232921,232922,1
normalization_output_wait,23,2,233548,233549,1
normalization_output_wait,23,3,234175,234176,1
normalization_output_wait,23,4,234808,234809,1
normalization_output_wait,23,5,235435,235436,1
normalization_output_wait,23,6,236062,236063,1
normalization_output_wait,23,7,236689,236690,1
normalization_output_wait,23,8,237322,237323,1
normalization_output_wait,23,9,237949,237950,1
normalization_output_wait,23,10,238576,238577,1
normalization_output_wait,23,11,239203,239204,1
normalization_output_wait,23,12,239836,239837,1
normalization_output_wait,23,13,240463,240464,1
normalization_output_wait,23,14,241090,241091,1
normalization_output_wait,23,15,241717,241718,1
normalization_output_wait,24,0,242350,242351,1
normalization_output_wait,24,1,242977,242978,1
normalization_output_wait,24,2,243604,243605,1
normalization_output_wait,24,3,244231,244232,1
normalization_output_wait,24,4,244864,244865,1
normalization_output_wait,24,5,245491,245492,1
normalization_output_wait,24,6,246118,246119,1
normalization_output_wait,24,7,246745,246746,1
normalization_output_wait,24,8,247378,247379,1
normalization_output_wait,24,9,248005,248006,1
normalization_output_wait,24,10,248632,248633,1
normalization_output_wait,24,11,249259,249260,1
normalization_output_wait,24,12,249892,249893,1
normalization_output_wait,24,13,250519,250520,1
normalization_output_wait,24,14,251146,251147,1
normalization_output_wait,24,15,251773,251774,1
normalization_output_wait,25,0,252406,252407,1
normalization_output_wait,25,1,253033,253034,1
normalization_output_wait,25,2,253660,253661,1
normalization_output_wait,25,3,254287,254288,1
normalization_output_wait,25,4,254920,254921,1
normalization_output_wait,25,5,255547,255548,1
normalization_output_wait,25,6,256174,256175,1
normalization_output_wait,25,7,256801,256802,1
normalization_output_wait,25,8,257434,257435,1
normalization_output_wait,25,9,258061,258062,1
normalization_output_wait,25,10,258688,258689,1
normalization_output_wait,25,11,259315,259316,1
normalization_output_wait,25,12,259948,259949,1
normalization_output_wait,25,13,260575,260576,1
normalization_output_wait,25,14,261202,261203,1
normalization_output_wait,25,15,261829,261830,1
normalization_output_wait,26,0,262462,262463,1
normalization_output_wait,26,1,263089,263090,1
normalization_output_wait,26,2,263716,263717,1
normalization_output_wait,26,3,264343,264344,1
normalization_output_wait,26,4,264976,264977,1
normalization_output_wait,26,5,265603,265604,1
normalization_output_wait,26,6,266230,266231,1
normalization_output_wait,26,7,266857,266858,1
normalization_output_wait,26,8,267490,267491,1
normalization_output_wait,26,9,268117,268118,1
normalization_output_wait,26,10,268744,268745,1
normalization_output_wait,26,11,269371,269372,1
normalization_output_wait,26,12,270004,270005,1
normalization_output_wait,26,13,270631,270632,1
normalization_output_wait,26,14,271258,271259,1
normalization_output_wait,26,15,271885,271886,1
normalization_output_wait,27,0,272518,272519,1
normalization_output_wait,27,1,273145,273146,1
normalization_output_wait,27,2,273772,273773,1
normalization_output_wait,27,3,274399,274400,1
normalization_output_wait,27,4,275032,275033,1
normalization_output_wait,27,5,275659,275660,1
normalization_output_wait,27,6,276286,276287,1
normalization_output_wait,27,7,276913,276914,1
normalization_output_wait,27,8,277546,277547,1
normalization_output_wait,27,9,278173,278174,1
normalization_output_wait,27,10,278800,278801,1
