stage,frame,token,input_cycle,output_cycle,elapsed_cycles
block1,24,4,246975,249491,2516
patch_queue,24,5,242577,243203,626
embedding,24,5,243203,244461,1258
block0,24,5,244461,247602,3141
block1,24,5,247602,250118,2516
patch_queue,24,6,243204,243830,626
embedding,24,6,243830,245088,1258
block0,24,6,245088,248229,3141
block1,24,6,248229,250745,2516
patch_queue,24,7,243831,244463,632
embedding,24,7,244463,245715,1252
block0,24,7,245715,248856,3141
block1,24,7,248856,251372,2516
patch_queue,24,8,244464,245090,626
embedding,24,8,245090,246342,1252
block0,24,8,246342,249489,3147
block1,24,8,249489,252005,2516
patch_queue,24,9,245091,245717,626
embedding,24,9,245717,246975,1258
block0,24,9,246975,250116,3141
block1,24,9,250116,252632,2516
patch_queue,24,10,245718,246344,626
embedding,24,10,246344,247602,1258
block0,24,10,247602,250743,3141
block1,24,10,250743,253259,2516
patch_queue,24,11,246345,246977,632
embedding,24,11,246977,248229,1252
block0,24,11,248229,251370,3141
block1,24,11,251370,253886,2516
patch_queue,24,12,246978,247604,626
embedding,24,12,247604,248856,1252
block0,24,12,248856,252003,3147
block1,24,12,252003,254519,2516
patch_queue,24,13,247605,248231,626
embedding,24,13,248231,249489,1258
block0,24,13,249489,252630,3141
block1,24,13,252630,255146,2516
patch_queue,24,14,248232,248858,626
embedding,24,14,248858,250116,1258
block0,24,14,250116,253257,3141
block1,24,14,253257,255773,2516
patch_queue,24,15,248859,249491,632
embedding,24,15,249491,250743,1252
block0,24,15,250743,253884,3141
block1,24,15,253884,256400,2516
head_hidden_first_token,24,0,246977,259693,12716
head_hidden_last_token,24,15,256400,259693,3293
head_output,24,0,259693,260435,742
serializer,24,0,260435,260493,58
patch_queue,25,0,249492,250118,626
embedding,25,0,250118,251370,1252
block0,25,0,251370,254517,3147
block1,25,0,254517,257033,2516
patch_queue,25,1,250119,250745,626
embedding,25,1,250745,252003,1258
block0,25,1,252003,255144,3141
block1,25,1,255144,257660,2516
patch_queue,25,2,250746,251372,626
embedding,25,2,251372,252630,1258
block0,25,2,252630,255771,3141
block1,25,2,255771,258287,2516
patch_queue,25,3,251373,252005,632
embedding,25,3,252005,253257,1252
block0,25,3,253257,256398,3141
block1,25,3,256398,258914,2516
patch_queue,25,4,252006,252632,626
embedding,25,4,252632,253884,1252
block0,25,4,253884,257031,3147
block1,25,4,257031,259547,2516
patch_queue,25,5,252633,253259,626
embedding,25,5,253259,254517,1258
block0,25,5,254517,257658,3141
block1,25,5,257658,260174,2516
patch_queue,25,6,253260,253886,626
embedding,25,6,253886,255144,1258
block0,25,6,255144,258285,3141
block1,25,6,258285,260801,2516
patch_queue,25,7,253887,254519,632
embedding,25,7,254519,255771,1252
block0,25,7,255771,258912,3141
block1,25,7,258912,261428,2516
patch_queue,25,8,254520,255146,626
embedding,25,8,255146,256398,1252
block0,25,8,256398,259545,3147
block1,25,8,259545,262061,2516
patch_queue,25,9,255147,255773,626
embedding,25,9,255773,257031,1258
block0,25,9,257031,260172,3141
block1,25,9,260172,262688,2516
patch_queue,25,10,255774,256400,626
embedding,25,10,256400,257658,1258
block0,25,10,257658,260799,3141
block1,25,10,260799,263315,2516
patch_queue,25,11,256401,257033,632
embedding,25,11,257033,258285,1252
block0,25,11,258285,261426,3141
block1,25,11,261426,263942,2516
patch_queue,25,12,257034,257660,626
embedding,25,12,257660,258912,1252
block0,25,12,258912,262059,3147
block1,25,12,262059,264575,2516
patch_queue,25,13,257661,258287,626
embedding,25,13,258287,259545,1258
block0,25,13,259545,262686,3141
block1,25,13,262686,265202,2516
patch_queue,25,14,258288,258914,626
embedding,25,14,258914,260172,1258
block0,25,14,260172,263313,3141
block1,25,14,263313,265829,2516
patch_queue,25,15,258915,259547,632
embedding,25,15,259547,260799,1252
block0,25,15,260799,263940,3141
block1,25,15,263940,266456,2516
head_hidden_first_token,25,0,257033,269749,12716
head_hidden_last_token,25,15,266456,269749,3293
head_output,25,0,269749,270491,742
serializer,25,0,270491,270549,58
patch_queue,26,0,259548,260174,626
embedding,26,0,260174,261426,1252
block0,26,0,261426,264573,3147
block1,26,0,264573,267089,2516
patch_queue,26,1,260175,260801,626
embedding,26,1,260801,262059,1258
block0,26,1,262059,265200,3141
block1,26,1,265200,267716,2516
patch_queue,26,2,260802,261428,626
embedding,26,2,261428,262686,1258
block0,26,2,262686,265827,3141
block1,26,2,265827,268343,2516
patch_queue,26,3,261429,262061,632
embedding,26,3,262061,263313,1252
block0,26,3,263313,266454,3141
block1,26,3,266454,268970,2516
patch_queue,26,4,262062,262688,626
embedding,26,4,262688,263940,1252
block0,26,4,263940,267087,3147
block1,26,4,267087,269603,2516
patch_queue,26,5,262689,263315,626
embedding,26,5,263315,264573,1258
block0,26,5,264573,267714,3141
block1,26,5,267714,270230,2516
patch_queue,26,6,263316,263942,626
embedding,26,6,263942,265200,1258
block0,26,6,265200,268341,3141
block1,26,6,268341,270857,2516
patch_queue,26,7,263943,264575,632
embedding,26,7,264575,265827,1252
block0,26,7,265827,268968,3141
block1,26,7,268968,271484,2516
patch_queue,26,8,264576,265202,626
embedding,26,8,265202,266454,1252
block0,26,8,266454,269601,3147
block1,26,8,269601,272117,2516
patch_queue,26,9,265203,265829,626
embedding,26,9,265829,267087,1258
block0,26,9,267087,270228,3141
block1,26,9,270228,272744,2516
patch_queue,26,10,265830,266456,626
embedding,26,10,266456,267714,1258
block0,26,10,267714,270855,3141
block1,26,10,270855,273371,2516
patch_queue,26,11,266457,267089,632
embedding,26,11,267089,268341,1252
block0,26,11,268341,271482,3141
block1,26,11,271482,273998,2516
patch_queue,26,12,267090,267716,626
embedding,26,12,267716,268968,1252
block0,26,12,268968,272115,3147
block1,26,12,272115,274631,2516
patch_queue,26,13,267717,268343,626
embedding,26,13,268343,269601,1258
block0,26,13,269601,272742,3141
block1,26,13,272742,275258,2516
patch_queue,26,14,268344,268970,626
embedding,26,14,268970,270228,1258
block0,26,14,270228,273369,3141
block1,26,14,273369,275885,2516
patch_queue,26,15,268971,269603,632
embedding,26,15,269603,270855,1252
block0,26,15,270855,273996,3141
block1,26,15,273996,276512,2516
head_hidden_first_token,26,0,267089,279805,12716
head_hidden_last_token,26,15,276512,279805,3293
head_output,26,0,279805,280547,742
serializer,26,0,280547,280605,58
patch_queue,27,0,269604,270230,626
embedding,27,0,270230,271482,1252
block0,27,0,271482,274629,3147
block1,27,0,274629,277145,2516
patch_queue,27,1,270231,270857,626
embedding,27,1,270857,272115,1258
block0,27,1,272115,275256,3141
block1,27,1,275256,277772,2516
patch_queue,27,2,270858,271484,626
embedding,27,2,271484,272742,1258
block0,27,2,272742,275883,3141
block1,27,2,275883,278399,2516
patch_queue,27,3,271485,272117,632
embedding,27,3,272117,273369,1252
block0,27,3,273369,276510,3141
block1,27,3,276510,279026,2516
patch_queue,27,4,272118,272744,626
embedding,27,4,272744,273996,1252
block0,27,4,273996,277143,3147
block1,27,4,277143,279659,2516
patch_queue,27,5,272745,273371,626
embedding,27,5,273371,274629,1258
block0,27,5,274629,277770,3141
block1,27,5,277770,280286,2516
patch_queue,27,6,273372,273998,626
embedding,27,6,273998,275256,1258
block0,27,6,275256,278397,3141
block1,27,6,278397,280913,2516
patch_queue,27,7,273999,274631,632
embedding,27,7,274631,275883,1252
block0,27,7,275883,279024,3141
block1,27,7,279024,281540,2516
patch_queue,27,8,274632,275258,626
embedding,27,8,275258,276510,1252
block0,27,8,276510,279657,3147
block1,27,8,279657,282173,2516
patch_queue,27,9,275259,275885,626
embedding,27,9,275885,277143,1258
block0,27,9,277143,280284,3141
block1,27,9,280284,282800,2516
patch_queue,27,10,275886,276512,626
embedding,27,10,276512,277770,1258
block0,27,10,277770,280911,3141
block1,27,10,280911,283427,2516
patch_queue,27,11,276513,277145,632
embedding,27,11,277145,278397,1252
block0,27,11,278397,281538,3141
block1,27,11,281538,284054,2516
patch_queue,27,12,277146,277772,626
embedding,27,12,277772,279024,1252
block0,27,12,279024,282171,3147
block1,27,12,282171,284687,2516
patch_queue,27,13,277773,278399,626
embedding,27,13,278399,279657,1258
block0,27,13,279657,282798,3141
block1,27,13,282798,285314,2516
patch_queue,27,14,278400,279026,626
embedding,27,14,279026,280284,1258
block0,27,14,280284,283425,3141
block1,27,14,283425,285941,2516
patch_queue,27,15,279027,279659,632
embedding,27,15,279659,280911,1252
block0,27,15,280911,284052,3141
block1,27,15,284052,286568,2516
head_hidden_first_token,27,0,277145,289861,12716
head_hidden_last_token,27,15,286568,289861,3293
head_output,27,0,289861,290603,742
serializer,27,0,290603,290661,58
patch_queue,28,0,279660,280286,626
embedding,28,0,280286,281538,1252
block0,28,0,281538,284685,3147
block1,28,0,284685,287201,2516
patch_queue,28,1,280287,280913,626
embedding,28,1,280913,282171,1258
block0,28,1,282171,285312,3141
block1,28,1,285312,287828,2516
patch_queue,28,2,280914,281540,626
embedding,28,2,281540,282798,1258
block0,28,2,282798,285939,3141
block1,28,2,285939,288455,2516
patch_queue,28,3,281541,282173,632
embedding,28,3,282173,283425,1252
block0,28,3,283425,286566,3141
block1,28,3,286566,289082,2516
patch_queue,28,4,282174,282800,626
embedding,28,4,282800,284052,1252
block0,28,4,284052,287199,3147
block1,28,4,287199,289715,2516
patch_queue,28,5,282801,283427,626
embedding,28,5,283427,284685,1258
block0,28,5,284685,287826,3141
block1,28,5,287826,290342,2516
patch_queue,28,6,283428,284054,626
embedding,28,6,284054,285312,1258
block0,28,6,285312,288453,3141
block1,28,6,288453,290969,2516
patch_queue,28,7,284055,284687,632
embedding,28,7,284687,285939,1252
block0,28,7,285939,289080,3141
block1,28,7,289080,291596,2516
patch_queue,28,8,284688,285314,626
embedding,28,8,285314,286566,1252
block0,28,8,286566,289713,3147
block1,28,8,289713,292229,2516
patch_queue,28,9,285315,285941,626
embedding,28,9,285941,287199,1258
block0,28,9,287199,290340,3141
block1,28,9,290340,292856,2516
patch_queue,28,10,285942,286568,626
embedding,28,10,286568,287826,1258
block0,28,10,287826,290967,3141
block1,28,10,290967,293483,2516
patch_queue,28,11,286569,287201,632
embedding,28,11,287201,288453,1252
block0,28,11,288453,291594,3141
block1,28,11,291594,294110,2516
patch_queue,28,12,287202,287828,626
embedding,28,12,287828,289080,1252
block0,28,12,289080,292227,3147
block1,28,12,292227,294743,2516
patch_queue,28,13,287829,288455,626
embedding,28,13,288455,289713,1258
block0,28,13,289713,292854,3141
block1,28,13,292854,295370,2516
patch_queue,28,14,288456,289082,626
embedding,28,14,289082,290340,1258
block0,28,14,290340,293481,3141
block1,28,14,293481,295997,2516
patch_queue,28,15,289083,289715,632
embedding,28,15,289715,290967,1252
block0,28,15,290967,294108,3141
block1,28,15,294108,296624,2516
head_hidden_first_token,28,0,287201,299917,12716
head_hidden_last_token,28,15,296624,299917,3293
head_output,28,0,299917,300659,742
serializer,28,0,300659,300717,58
patch_queue,29,0,289716,290342,626
embedding,29,0,290342,291594,1252
block0,29,0,291594,294741,3147
block1,29,0,294741,297257,2516
patch_queue,29,1,290343,290969,626
embedding,29,1,290969,292227,1258
block0,29,1,292227,295368,3141
block1,29,1,295368,297884,2516
patch_queue,29,2,290970,291596,626
embedding,29,2,291596,292854,1258
block0,29,2,292854,295995,3141
block1,29,2,295995,298511,2516
patch_queue,29,3,291597,292229,632
embedding,29,3,292229,293481,1252
block0,29,3,293481,296622,3141
block1,29,3,296622,299138,2516
patch_queue,29,4,292230,292856,626
embedding,29,4,292856,294108,1252
block0,29,4,294108,297255,3147
block1,29,4,297255,299771,2516
patch_queue,29,5,292857,293483,626
embedding,29,5,293483,294741,1258
block0,29,5,294741,297882,3141
block1,29,5,297882,300398,2516
patch_queue,29,6,293484,294110,626
embedding,29,6,294110,295368,1258
block0,29,6,295368,298509,3141
block1,29,6,298509,301025,2516
patch_queue,29,7,294111,294743,632
embedding,29,7,294743,295995,1252
block0,29,7,295995,299136,3141
block1,29,7,299136,301652,2516
patch_queue,29,8,294744,295370,626
embedding,29,8,295370,296622,1252
block0,29,8,296622,299769,3147
block1,29,8,299769,302285,2516
patch_queue,29,9,295371,295997,626
embedding,29,9,295997,297255,1258
block0,29,9,297255,300396,3141
block1,29,9,300396,302912,2516
patch_queue,29,10,295998,296624,626
embedding,29,10,296624,297882,1258
block0,29,10,297882,301023,3141
block1,29,10,301023,303539,2516
patch_queue,29,11,296625,297257,632
embedding,29,11,297257,298509,1252
block0,29,11,298509,301650,3141
block1,29,11,301650,304166,2516
patch_queue,29,12,297258,297884,626
embedding,29,12,297884,299136,1252
block0,29,12,299136,302283,3147
block1,29,12,302283,304799,2516
patch_queue,29,13,297885,298511,626
embedding,29,13,298511,299769,1258
block0,29,13,299769,302910,3141
block1,29,13,302910,305426,2516
patch_queue,29,14,298512,299138,626
embedding,29,14,299138,300396,1258
block0,29,14,300396,303537,3141
block1,29,14,303537,306053,2516
patch_queue,29,15,299139,299771,632
embedding,29,15,299771,301023,1252
block0,29,15,301023,304164,3141
block1,29,15,304164,306680,2516
head_hidden_first_token,29,0,297257,309973,12716
head_hidden_last_token,29,15,306680,309973,3293
head_output,29,0,309973,310715,742
serializer,29,0,310715,310773,58
patch_queue,30,0,299772,300398,626
embedding,30,0,300398,301650,1252
block0,30,0,301650,304797,3147
block1,30,0,304797,307313,2516
patch_queue,30,1,300399,301025,626
embedding,30,1,301025,302283,1258
block0,30,1,302283,305424,3141
block1,30,1,305424,307940,2516
patch_queue,30,2,301026,301652,626
embedding,30,2,301652,302910,1258
block0,30,2,302910,306051,3141
block1,30,2,306051,308567,2516
patch_queue,30,3,301653,302285,632
embedding,30,3,302285,303537,1252
block0,30,3,303537,306678,3141
block1,30,3,306678,309194,2516
patch_queue,30,4,302286,302912,626
embedding,30,4,302912,304164,1252
block0,30,4,304164,307311,3147
block1,30,4,307311,309827,2516
patch_queue,30,5,302913,303539,626
embedding,30,5,303539,304797,1258
block0,30,5,304797,307938,3141
block1,30,5,307938,310454,2516
patch_queue,30,6,303540,304166,626
embedding,30,6,304166,305424,1258
block0,30,6,305424,308565,3141
block1,30,6,308565,311081,2516
patch_queue,30,7,304167,304799,632
embedding,30,7,304799,306051,1252
block0,30,7,306051,309192,3141
block1,30,7,309192,311708,2516
patch_queue,30,8,304800,305426,626
embedding,30,8,305426,306678,1252
block0,30,8,306678,309825,3147
block1,30,8,309825,312341,2516
patch_queue,30,9,305427,306053,626
embedding,30,9,306053,307311,1258
block0,30,9,307311,310452,3141
block1,30,9,310452,312968,2516
patch_queue,30,10,306054,306680,626
embedding,30,10,306680,307938,1258
block0,30,10,307938,311079,3141
block1,30,10,311079,313595,2516
patch_queue,30,11,306681,307313,632
embedding,30,11,307313,308565,1252
block0,30,11,308565,311706,3141
block1,30,11,311706,314222,2516
patch_queue,30,12,307314,307940,626
embedding,30,12,307940,309192,1252
block0,30,12,309192,312339,3147
block1,30,12,312339,314855,2516
patch_queue,30,13,307941,308567,626
embedding,30,13,308567,309825,1258
block0,30,13,309825,312966,3141
block1,30,13,312966,315482,2516
patch_queue,30,14,308568,309194,626
embedding,30,14,309194,310452,1258
block0,30,14,310452,313593,3141
block1,30,14,313593,316109,2516
patch_queue,30,15,309195,309827,632
embedding,30,15,309827,311079,1252
block0,30,15,311079,314220,3141
block1,30,15,314220,316736,2516
head_hidden_first_token,30,0,307313,320029,12716
head_hidden_last_token,30,15,316736,320029,3293
head_output,30,0,320029,320771,742
serializer,30,0,320771,320829,58
patch_queue,31,0,309828,310454,626
embedding,31,0,310454,311706,1252
block0,31,0,311706,314853,3147
block1,31,0,314853,317369,2516
patch_queue,31,1,310455,311081,626
embedding,31,1,311081,312339,1258
block0,31,1,312339,315480,3141
block1,31,1,315480,317996,2516
patch_queue,31,2,311082,311708,626
embedding,31,2,311708,312966,1258
block0,31,2,312966,316107,3141
block1,31,2,316107,318623,2516
patch_queue,31,3,311709,312341,632
embedding,31,3,312341,313593,1252
block0,31,3,313593,316734,3141
block1,31,3,316734,319250,2516
patch_queue,31,4,312342,312968,626
embedding,31,4,312968,314220,1252
block0,31,4,314220,317367,3147
block1,31,4,317367,319883,2516
patch_queue,31,5,312969,313595,626
embedding,31,5,313595,314853,1258
block0,31,5,314853,317994,3141
block1,31,5,317994,320510,2516
patch_queue,31,6,313596,314222,626
embedding,31,6,314222,315480,1258
block0,31,6,315480,318621,3141
block1,31,6,318621,321137,2516
patch_queue,31,7,314223,314855,632
embedding,31,7,314855,316107,1252
block0,31,7,316107,319248,3141
block1,31,7,319248,321764,2516
patch_queue,31,8,314856,315482,626
embedding,31,8,315482,316734,1252
block0,31,8,316734,319881,3147
block1,31,8,319881,322397,2516
patch_queue,31,9,315483,316109,626
embedding,31,9,316109,317367,1258
block0,31,9,317367,320508,3141
block1,31,9,320508,323024,2516
patch_queue,31,10,316110,316736,626
embedding,31,10,316736,317994,1258
block0,31,10,317994,321135,3141
block1,31,10,321135,323651,2516
patch_queue,31,11,316737,317369,632
embedding,31,11,317369,318621,1252
block0,31,11,318621,321762,3141
block1,31,11,321762,324278,2516
patch_queue,31,12,317370,317996,626
embedding,31,12,317996,319248,1252
block0,31,12,319248,322395,3147
block1,31,12,322395,324911,2516
patch_queue,31,13,317997,318623,626
embedding,31,13,318623,319881,1258
block0,31,13,319881,323022,3141
block1,31,13,323022,325538,2516
patch_queue,31,14,318624,319250,626
embedding,31,14,319250,320508,1258
block0,31,14,320508,323649,3141
block1,31,14,323649,326165,2516
patch_queue,31,15,319251,319883,632
embedding,31,15,319883,321135,1252
block0,31,15,321135,324276,3141
block1,31,15,324276,326792,2516
head_hidden_first_token,31,0,317369,330085,12716
head_hidden_last_token,31,15,326792,330085,3293
head_output,31,0,330085,330827,742
serializer,31,0,330827,330885,58
patch_queue,32,0,319884,320510,626
embedding,32,0,320510,321762,1252
block0,32,0,321762,324909,3147
block1,32,0,324909,327425,2516
patch_queue,32,1,320511,321137,626
embedding,32,1,321137,322395,1258
block0,32,1,322395,325536,3141
block1,32,1,325536,328052,2516
patch_queue,32,2,321138,321764,626
embedding,32,2,321764,323022,1258
block0,32,2,323022,326163,3141
block1,32,2,326163,328679,2516
patch_queue,32,3,321765,322397,632
embedding,32,3,322397,323649,1252
block0,32,3,323649,326790,3141
block1,32,3,326790,329306,2516
patch_queue,32,4,322398,323024,626
embedding,32,4,323024,324276,1252
block0,32,4,324276,327423,3147
block1,32,4,327423,329939,2516
patch_queue,32,5,323025,323651,626
embedding,32,5,323651,324909,1258
block0,32,5,324909,328050,3141
block1,32,5,328050,330566,2516
patch_queue,32,6,323652,324278,626
embedding,32,6,324278,325536,1258
block0,32,6,325536,328677,3141
block1,32,6,328677,331193,2516
patch_queue,32,7,324279,324911,632
embedding,32,7,324911,326163,1252
block0,32,7,326163,329304,3141
block1,32,7,329304,331820,2516
patch_queue,32,8,324912,325538,626
embedding,32,8,325538,326790,1252
block0,32,8,326790,329937,3147
block1,32,8,329937,332453,2516
patch_queue,32,9,325539,326165,626
embedding,32,9,326165,327423,1258
block0,32,9,327423,330564,3141
block1,32,9,330564,333080,2516
patch_queue,32,10,326166,326792,626
embedding,32,10,326792,328050,1258
block0,32,10,328050,331191,3141
block1,32,10,331191,333707,2516
patch_queue,32,11,326793,327425,632
embedding,32,11,327425,328677,1252
block0,32,11,328677,331818,3141
block1,32,11,331818,334334,2516
patch_queue,32,12,327426,328052,626
embedding,32,12,328052,329304,1252
block0,32,12,329304,332451,3147
block1,32,12,332451,334967,2516
patch_queue,32,13,328053,328679,626
embedding,32,13,328679,329937,1258
block0,32,13,329937,333078,3141
block1,32,13,333078,335594,2516
patch_queue,32,14,328680,329306,626
embedding,32,14,329306,330564,1258
block0,32,14,330564,333705,3141
block1,32,14,333705,336221,2516
patch_queue,32,15,329307,329939,632
embedding,32,15,329939,331191,1252
block0,32,15,331191,334332,3141
block1,32,15,334332,336848,2516
head_hidden_first_token,32,0,327425,340141,12716
head_hidden_last_token,32,15,336848,340141,3293
head_output,32,0,340141,340883,742
serializer,32,0,340883,340941,58
patch_queue,33,0,329940,330566,626
embedding,33,0,330566,331818,1252
block0,33,0,331818,334965,3147
block1,33,0,334965,337481,2516
patch_queue,33,1,330567,331193,626
embedding,33,1,331193,332451,1258
block0,33,1,332451,335592,3141
block1,33,1,335592,338108,2516
patch_queue,33,2,331194,331820,626
embedding,33,2,331820,333078,1258
block0,33,2,333078,336219,3141
block1,33,2,336219,338735,2516
patch_queue,33,3,331821,332453,632
embedding,33,3,332453,333705,1252
block0,33,3,333705,336846,3141
block1,33,3,336846,339362,2516
patch_queue,33,4,332454,333080,626
embedding,33,4,333080,334332,1252
block0,33,4,334332,337479,3147
block1,33,4,337479,339995,2516
patch_queue,33,5,333081,333707,626
embedding,33,5,333707,334965,1258
block0,33,5,334965,338106,3141
block1,33,5,338106,340622,2516
patch_queue,33,6,333708,334334,626
embedding,33,6,334334,335592,1258
block0,33,6,335592,338733,3141
block1,33,6,338733,341249,2516
patch_queue,33,7,334335,334967,632
embedding,33,7,334967,336219,1252
block0,33,7,336219,339360,3141
block1,33,7,339360,341876,2516
patch_queue,33,8,334968,335594,626
embedding,33,8,335594,336846,1252
block0,33,8,336846,339993,3147
block1,33,8,339993,342509,2516
patch_queue,33,9,335595,336221,626
embedding,33,9,336221,337479,1258
block0,33,9,337479,340620,3141
block1,33,9,340620,343136,2516
patch_queue,33,10,336222,336848,626
embedding,33,10,336848,338106,1258
block0,33,10,338106,341247,3141
block1,33,10,341247,343763,2516
patch_queue,33,11,336849,337481,632
embedding,33,11,337481,338733,1252
block0,33,11,338733,341874,3141
block1,33,11,341874,344390,2516
patch_queue,33,12,337482,338108,626
embedding,33,12,338108,339360,1252
block0,33,12,339360,342507,3147
block1,33,12,342507,345023,2516
patch_queue,33,13,338109,338735,626
embedding,33,13,338735,339993,1258
block0,33,13,339993,343134,3141
block1,33,13,343134,345650,2516
patch_queue,33,14,338736,339362,626
embedding,33,14,339362,340620,1258
block0,33,14,340620,343761,3141
block1,33,14,343761,346277,2516
patch_queue,33,15,339363,339995,632
embedding,33,15,339995,341247,1252
block0,33,15,341247,344388,3141
block1,33,15,344388,346904,2516
head_hidden_first_token,33,0,337481,350197,12716
head_hidden_last_token,33,15,346904,350197,3293
head_output,33,0,350197,350939,742
serializer,33,0,350939,350997,58
patch_queue,34,0,339996,340622,626
embedding,34,0,340622,341874,1252
block0,34,0,341874,345021,3147
block1,34,0,345021,347537,2516
patch_queue,34,1,340623,341249,626
embedding,34,1,341249,342507,1258
block0,34,1,342507,345648,3141
block1,34,1,345648,348164,2516
patch_queue,34,2,341250,341876,626
embedding,34,2,341876,343134,1258
block0,34,2,343134,346275,3141
block1,34,2,346275,348791,2516
patch_queue,34,3,341877,342509,632
embedding,34,3,342509,343761,1252
block0,34,3,343761,346902,3141
block1,34,3,346902,349418,2516
patch_queue,34,4,342510,343136,626
embedding,34,4,343136,344388,1252
block0,34,4,344388,347535,3147
block1,34,4,347535,350051,2516
patch_queue,34,5,343137,343763,626
embedding,34,5,343763,345021,1258
block0,34,5,345021,348162,3141
block1,34,5,348162,350678,2516
patch_queue,34,6,343764,344390,626
embedding,34,6,344390,345648,1258
block0,34,6,345648,348789,3141
block1,34,6,348789,351305,2516
patch_queue,34,7,344391,345023,632
embedding,34,7,345023,346275,1252
block0,34,7,346275,349416,3141
block1,34,7,349416,351932,2516
patch_queue,34,8,345024,345650,626
embedding,34,8,345650,346902,1252
block0,34,8,346902,350049,3147
block1,34,8,350049,352565,2516
patch_queue,34,9,345651,346277,626
embedding,34,9,346277,347535,1258
block0,34,9,347535,350676,3141
block1,34,9,350676,353192,2516
patch_queue,34,10,346278,346904,626
embedding,34,10,346904,348162,1258
block0,34,10,348162,351303,3141
block1,34,10,351303,353819,2516
patch_queue,34,11,346905,347537,632
embedding,34,11,347537,348789,1252
block0,34,11,348789,351930,3141
block1,34,11,351930,354446,2516
patch_queue,34,12,347538,348164,626
embedding,34,12,348164,349416,1252
block0,34,12,349416,352563,3147
block1,34,12,352563,355079,2516
patch_queue,34,13,348165,348791,626
embedding,34,13,348791,350049,1258
block0,34,13,350049,353190,3141
block1,34,13,353190,355706,2516
patch_queue,34,14,348792,349418,626
embedding,34,14,349418,350676,1258
block0,34,14,350676,353817,3141
block1,34,14,353817,356333,2516
patch_queue,34,15,349419,350051,632
embedding,34,15,350051,351303,1252
block0,34,15,351303,354444,3141
block1,34,15,354444,356960,2516
head_hidden_first_token,34,0,347537,360253,12716
head_hidden_last_token,34,15,356960,360253,3293
head_output,34,0,360253,360995,742
serializer,34,0,360995,361053,58
patch_queue,35,0,350052,350678,626
embedding,35,0,350678,351930,1252
block0,35,0,351930,355077,3147
block1,35,0,355077,357593,2516
patch_queue,35,1,350679,351305,626
embedding,35,1,351305,352563,1258
block0,35,1,352563,355704,3141
block1,35,1,355704,358220,2516
patch_queue,35,2,351306,351932,626
embedding,35,2,351932,353190,1258
block0,35,2,353190,356331,3141
block1,35,2,356331,358847,2516
patch_queue,35,3,351933,352565,632
embedding,35,3,352565,353817,1252
block0,35,3,353817,356958,3141
block1,35,3,356958,359474,2516
patch_queue,35,4,352566,353192,626
embedding,35,4,353192,354444,1252
block0,35,4,354444,357591,3147
block1,35,4,357591,360107,2516
patch_queue,35,5,353193,353819,626
embedding,35,5,353819,355077,1258
block0,35,5,355077,358218,3141
block1,35,5,358218,360734,2516
patch_queue,35,6,353820,354446,626
embedding,35,6,354446,355704,1258
block0,35,6,355704,358845,3141
block1,35,6,358845,361361,2516
patch_queue,35,7,354447,355079,632
embedding,35,7,355079,356331,1252
block0,35,7,356331,359472,3141
block1,35,7,359472,361988,2516
patch_queue,35,8,355080,355706,626
embedding,35,8,355706,356958,1252
block0,35,8,356958,360105,3147
block1,35,8,360105,362621,2516
patch_queue,35,9,355707,356333,626
embedding,35,9,356333,357591,1258
block0,35,9,357591,360732,3141
block1,35,9,360732,363248,2516
patch_queue,35,10,356334,356960,626
embedding,35,10,356960,358218,1258
block0,35,10,358218,361359,3141
block1,35,10,361359,363875,2516
patch_queue,35,11,356961,357593,632
embedding,35,11,357593,358845,1252
block0,35,11,358845,361986,3141
block1,35,11,361986,364502,2516
patch_queue,35,12,357594,358220,626
embedding,35,12,358220,359472,1252
block0,35,12,359472,362619,3147
block1,35,12,362619,365135,2516
patch_queue,35,13,358221,358847,626
embedding,35,13,358847,360105,1258
block0,35,13,360105,363246,3141
block1,35,13,363246,365762,2516
patch_queue,35,14,358848,359474,626
embedding,35,14,359474,360732,1258
block0,35,14,360732,363873,3141
block1,35,14,363873,366389,2516
patch_queue,35,15,359475,360107,632
embedding,35,15,360107,361359,1252
block0,35,15,361359,364500,3141
block1,35,15,364500,367016,2516
head_hidden_first_token,35,0,357593,370309,12716
head_hidden_last_token,35,15,367016,370309,3293
head_output,35,0,370309,371051,742
serializer,35,0,371051,371109,58
patch_queue,36,0,360108,360734,626
embedding,36,0,360734,361986,1252
block0,36,0,361986,365133,3147
block1,36,0,365133,367649,2516
patch_queue,36,1,360735,361361,626
embedding,36,1,361361,362619,1258
block0,36,1,362619,365760,3141
block1,36,1,365760,368276,2516
patch_queue,36,2,361362,361988,626
embedding,36,2,361988,363246,1258
block0,36,2,363246,366387,3141
block1,36,2,366387,368903,2516
patch_queue,36,3,361989,362621,632
embedding,36,3,362621,363873,1252
block0,36,3,363873,367014,3141
block1,36,3,367014,369530,2516
patch_queue,36,4,362622,363248,626
embedding,36,4,363248,364500,1252
block0,36,4,364500,367647,3147
block1,36,4,367647,370163,2516
patch_queue,36,5,363249,363875,626
embedding,36,5,363875,365133,1258
block0,36,5,365133,368274,3141
block1,36,5,368274,370790,2516
patch_queue,36,6,363876,364502,626
embedding,36,6,364502,365760,1258
block0,36,6,365760,368901,3141
block1,36,6,368901,371417,2516
patch_queue,36,7,364503,365135,632
